like1,parMaxAssimilationRate,parSpecificLeafArea_0,parSpecificLeafArea_1,parSpecificLeafArea_2,parSpecificLeafArea_3,parSpecificLeafArea_4,parSpecificLeafArea_5,parRootPenetrationRate,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,chain
3202.1484,35.54627,0.001854314,0.0019677011,0.00294519,0.0028426044,0.0024849705,0.0029182765,0.0004530199,2923.9,2491.0,2931.1,7138.5,979.7,1429.0,8144.1,4223.7,1051.7,4279.5,4117.3,3237.6,5320.3,5522.1,5911.0,5278.9,4853.6,4417.9,4714.6,6142.3,5961.7,5716.8,4003.4,3939.5,5050.5,4406.7,4671.7,3151.8,5580.7,5658.5,4770.0,4919.2,4703.6,4769.7,4317.5,4544.4,7280.6,4889.7,4406.0,4001.5,3519.6,7301.5,5612.2,5274.6,2893.8,2890.4,3888.1,6192.2,5162.6,1579.8,5168.7,1887.9,5114.1,5807.7,1911.9,2598.1,3250.9,6250.8,0.0
3031.2283,38.465015,0.0019047426,0.002376778,0.0029414021,0.0022820504,0.0024936923,0.0023391156,0.00041616397,2979.4,2806.4,2886.9,6668.6,976.5,1361.6,8255.9,4222.8,1079.9,4042.9,4533.0,3174.0,5695.6,6212.7,6182.7,5437.2,4542.8,3949.9,4380.5,6102.1,6198.1,6001.6,4304.9,3810.2,5013.5,4841.9,4635.3,3683.3,5824.8,5794.8,4500.0,5108.2,4776.7,4696.6,4418.9,4814.3,6760.7,4799.5,4813.8,4148.8,3909.1,7292.8,5752.7,5421.1,2831.3,2918.1,4867.9,5355.0,4772.1,982.4,4091.4,1171.5,3798.1,3741.0,2185.4,5186.2,3507.5,9018.6,0.0
3967.5972,39.271767,0.0020472794,0.0019143063,0.0017259243,0.0017609054,0.0016745887,0.0020831835,0.0008457246,1978.1,3827.8,2413.0,5105.0,1930.5,1671.1,6867.4,5385.3,1674.3,2218.3,5459.1,2515.9,2862.2,3069.9,3550.5,3743.1,2957.0,2302.5,2955.9,4087.4,3991.5,3196.1,3935.1,6339.9,4469.6,1907.9,2343.5,1605.9,4778.5,3231.9,3461.8,3294.3,3263.9,3278.8,3159.6,3228.1,5941.8,3958.0,2723.5,5349.5,4545.5,4318.7,5375.9,5357.5,1876.3,2893.2,4695.9,5641.7,4241.7,1102.9,4524.9,1211.9,4144.3,3532.3,2038.8,4583.8,3864.8,8728.3,0.0
3466.764,31.704765,0.0022903346,0.0018994885,0.0027130116,0.0015089428,0.0021458445,0.0028269202,0.00057105377,3221.2,2910.8,3089.8,6606.3,1113.3,1794.3,7947.7,4363.5,1252.8,4064.5,4528.3,2616.2,4026.8,4376.2,5126.4,4851.8,5117.8,4412.1,5071.5,5780.8,5237.2,4619.9,5176.3,4405.9,5461.7,3142.2,3998.6,1794.4,6124.6,4742.7,4718.5,4318.6,4287.3,4763.4,4126.6,4149.5,7010.0,5202.3,3673.9,4044.0,3829.1,6304.7,5815.8,5839.3,3255.2,1753.1,3186.1,5284.7,3793.0,1676.8,5494.6,2283.5,4975.0,5331.2,1661.8,2756.8,2444.6,5579.7,0.0
3356.767,36.11155,0.0018792633,0.001512826,0.0017235661,0.0029579669,0.0019801296,0.0027393568,0.00056484307,3360.7,2751.3,3469.0,6888.8,1125.3,1747.3,8301.3,3979.9,1437.4,3998.3,4138.6,2437.2,3733.9,4186.9,5243.9,4566.9,5462.0,5038.3,5368.3,6039.5,5041.8,4456.0,5558.9,4467.8,5474.1,3303.2,3992.2,1928.7,6168.2,5055.5,4722.1,4480.9,5082.3,5048.8,4384.5,4359.1,7088.1,5813.6,3887.8,4045.9,3657.1,6732.3,6070.5,5666.3,3541.6,3330.1,4512.4,6305.9,5205.1,1355.4,4056.0,1519.3,4166.7,3944.7,2175.0,3885.2,3064.4,6875.3,0.0
3133.5583,33.01129,0.0024191013,0.001654008,0.00297848,0.0025046584,0.002137233,0.002731306,0.00046915145,3310.9,2943.1,3111.3,6584.1,1085.6,1480.0,8100.0,4015.9,866.5,3869.6,4383.5,2959.2,4790.5,5645.2,5934.2,5203.2,4569.0,3836.4,4666.6,6789.5,6653.2,5753.6,4548.0,3669.7,5387.7,4249.6,4795.5,3501.7,5846.3,5411.7,4353.3,4981.5,4858.8,5095.3,4456.3,5015.8,7229.5,4906.1,4520.0,4049.9,3902.3,7194.2,5369.3,5142.9,3008.9,3580.5,4707.0,6614.6,5041.6,1260.5,3904.6,1545.3,4128.3,3896.4,2180.1,4330.4,2900.8,7773.6,0.0
4102.104,35.945484,0.0018354544,0.0016368461,0.002453302,0.00266684,0.001772017,0.0018332946,0.0008892797,1712.3,3898.9,2110.5,4550.3,2378.8,1617.7,6477.7,4623.5,1771.9,2282.6,5256.1,2670.5,2661.4,2668.6,3609.4,3585.4,3078.5,2712.2,2978.0,3841.9,4102.1,3004.1,3795.4,5679.2,3948.3,1662.9,2189.7,1522.5,4429.2,3182.6,3090.2,3076.3,3015.3,3132.0,2891.5,2679.9,5206.9,3854.3,2654.9,4488.2,4181.1,4160.4,5031.9,4891.9,2058.1,3032.0,4492.8,5905.0,4552.7,1242.0,4214.4,1228.7,3614.9,3810.8,2260.0,4686.1,3443.9,7986.7,0.0
3892.068,34.259277,0.002050709,0.0022861024,0.0025210686,0.0023246368,0.0028039173,0.0020717261,0.0007181164,2102.4,3365.1,2442.2,5326.5,1460.2,1575.7,7356.8,4866.1,1719.7,2882.8,5069.8,2531.6,3110.4,3594.0,3944.3,3743.2,4311.4,3442.4,4380.5,4506.2,4468.4,3738.9,5453.4,6631.3,4948.4,2297.4,2898.8,1454.5,5699.7,3907.8,4263.5,3735.1,3413.2,3412.8,3619.4,3586.1,5850.2,4477.6,2587.9,4743.5,3971.7,4715.3,6759.7,6291.4,2476.3,1747.2,2947.3,4579.4,3755.0,1866.1,4861.6,2033.2,4650.7,5118.3,1577.2,2909.2,2247.3,5448.9,0.0
3190.9312,37.460823,0.002124059,0.0015575946,0.0022560458,0.002412564,0.002893646,0.0023952362,0.000510644,3383.7,2930.2,3450.5,7203.5,997.4,1658.6,9194.5,4672.2,1287.6,4398.0,4364.7,2935.6,4428.2,5435.0,6089.5,5177.8,5029.2,4570.3,4855.9,6320.2,6100.9,5903.6,4731.9,3731.9,5875.3,4094.9,4471.2,2534.5,6340.6,5417.5,4916.3,5038.5,5115.6,4990.1,5332.3,4907.2,7789.1,5506.9,4284.1,4236.0,3940.3,7768.7,5913.1,5628.2,3167.1,2530.8,3356.0,5557.4,4802.1,1556.4,4528.0,1712.8,5122.3,4997.9,1744.1,2443.2,2819.5,5604.0,0.0
4275.4287,31.043068,0.001655523,0.0023651083,0.0015014702,0.002195544,0.0022710229,0.001994457,0.0008199259,1719.7,2764.6,1922.6,4204.4,1931.8,1348.4,5295.9,4224.8,1439.1,2083.4,4515.0,2340.9,2326.4,2730.9,3522.3,3079.5,2713.7,2546.6,2771.8,3339.5,3270.3,2640.1,3819.3,5427.1,3622.6,1613.6,2162.0,1275.3,4271.4,3026.0,2992.3,2729.0,2795.9,2871.6,2729.4,2572.9,5033.3,3505.5,2279.9,3927.6,3573.2,3815.8,5030.9,4967.6,1600.7,3205.9,5398.7,6415.8,4926.2,1308.5,4203.0,1322.3,4161.4,4134.3,2476.0,5122.4,3403.9,8771.9,0.0
