Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	2.5	-9.9	-2.1	0.6	1542	0.0	-999.0	-999.0	2.7	0.8	-999.0	63	C_364:R_212
1951-01-02	1.1	-7.4	-1.9	0.0	1555	0.0	-999.0	-999.0	2.5	0.6	-999.0	72	C_364:R_212
1951-01-03	0.0	-2.4	-0.9	0.8	1569	0.0	-999.0	-999.0	1.8	0.4	-999.0	85	C_364:R_212
1951-01-04	2.1	-1.9	1.1	2.6	2560	2.3	-999.0	-999.0	2.6	0.5	-999.0	81	C_364:R_212
1951-01-05	3.0	-0.4	3.6	5.5	1601	0.0	-999.0	-999.0	3.1	0.8	-999.0	77	C_364:R_212
1951-01-06	4.7	2.5	3.9	6.5	1619	0.0	-999.0	-999.0	2.3	0.6	-999.0	83	C_364:R_212
1951-01-07	5.1	2.0	5.2	7.2	2201	1.3	-999.0	-999.0	5.3	0.9	-999.0	80	C_364:R_212
1951-01-08	2.8	2.2	4.0	5.6	1658	0.0	-999.0	-999.0	3.4	0.6	-999.0	85	C_364:R_212
1951-01-09	3.6	2.0	4.0	5.4	1679	0.0	-999.0	-999.0	3.7	0.7	-999.0	85	C_364:R_212
1951-01-10	2.8	0.0	1.8	4.2	2856	2.6	-999.0	-999.0	2.2	0.5	-999.0	82	C_364:R_212
1951-01-11	1.2	0.5	6.3	7.2	1724	0.0	-999.0	-999.0	4.1	1.1	-999.0	75	C_364:R_212
1951-01-12	0.0	1.0	4.3	9.2	3514	3.9	-999.0	-999.0	3.0	0.9	-999.0	72	C_364:R_212
1951-01-13	0.3	-0.4	2.8	5.6	2094	0.7	-999.0	-999.0	2.6	0.7	-999.0	77	C_364:R_212
1951-01-14	4.2	1.0	2.4	5.8	2309	1.1	-999.0	-999.0	3.5	0.7	-999.0	81	C_364:R_212
1951-01-15	0.4	0.5	3.3	4.3	1829	0.0	-999.0	-999.0	3.7	0.7	-999.0	84	C_364:R_212
1951-01-16	0.0	0.6	1.9	4.4	3884	4.3	-999.0	-999.0	3.6	0.5	-999.0	84	C_364:R_212
1951-01-17	16.4	0.5	5.5	7.2	1888	0.0	-999.0	-999.0	3.8	1.0	-999.0	75	C_364:R_212
1951-01-18	11.5	3.3	5.0	6.4	1919	0.0	-999.0	-999.0	5.4	0.8	-999.0	86	C_364:R_212
1951-01-19	8.3	2.5	4.4	5.8	2049	0.2	-999.0	-999.0	5.4	0.7	-999.0	85	C_364:R_212
1951-01-20	0.0	1.0	2.7	6.3	1985	0.0	-999.0	-999.0	4.5	1.0	-999.0	79	C_364:R_212
1951-01-21	0.0	-5.1	-2.6	1.2	5607	7.2	-999.0	-999.0	2.5	0.5	-999.0	75	C_364:R_212
1951-01-22	0.8	-6.9	0.2	2.3	2056	0.0	-999.0	-999.0	1.5	0.6	-999.0	67	C_364:R_212
1951-01-23	0.3	1.0	2.6	3.6	2093	0.0	-999.0	-999.0	0.9	0.3	-999.0	87	C_364:R_212
1951-01-24	0.0	-1.1	0.2	3.0	2132	0.0	-999.0	-999.0	2.2	0.5	-999.0	82	C_364:R_212
1951-01-25	0.0	-5.9	-3.8	-1.3	5619	6.6	-999.0	-999.0	2.9	0.4	-999.0	80	C_364:R_212
1951-01-26	1.0	-6.4	-5.0	-4.1	2212	0.0	-999.0	-999.0	1.7	0.3	-999.0	88	C_364:R_212
1951-01-27	0.0	-4.9	-1.1	0.8	2254	0.0	-999.0	-999.0	1.6	0.5	-999.0	77	C_364:R_212
