Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	2.2	-6.9	1.5	3.1	1506	0.0	-999.0	-999.0	2.7	0.9	-999.0	65	C_112:R_281
1951-01-02	2.1	0.0	1.6	3.1	1519	0.0	-999.0	-999.0	2.5	0.5	-999.0	86	C_112:R_281
1951-01-03	0.4	0.4	1.1	2.7	2024	1.1	-999.0	-999.0	1.8	0.3	-999.0	88	C_112:R_281
1951-01-04	1.5	0.1	1.9	2.9	1546	0.0	-999.0	-999.0	2.6	0.5	-999.0	87	C_112:R_281
1951-01-05	9.0	2.4	5.7	7.1	1562	0.0	-999.0	-999.0	3.1	0.8	-999.0	81	C_112:R_281
1951-01-06	2.3	4.6	6.4	7.1	1578	0.0	-999.0	-999.0	2.3	0.5	-999.0	88	C_112:R_281
1951-01-07	0.4	5.2	6.6	8.7	1596	0.0	-999.0	-999.0	5.3	0.9	-999.0	85	C_112:R_281
1951-01-08	5.2	4.2	5.7	6.4	1614	0.0	-999.0	-999.0	3.4	0.5	-999.0	89	C_112:R_281
1951-01-09	5.2	2.1	3.5	6.3	1914	0.6	-999.0	-999.0	3.7	0.8	-999.0	83	C_112:R_281
1951-01-10	5.9	-1.0	3.4	5.7	2455	1.7	-999.0	-999.0	2.2	0.7	-999.0	75	C_112:R_281
1951-01-11	11.2	4.5	6.8	7.6	1676	0.0	-999.0	-999.0	4.1	0.7	-999.0	86	C_112:R_281
1951-01-12	0.9	2.6	3.5	7.4	2705	2.1	-999.0	-999.0	3.0	0.7	-999.0	81	C_112:R_281
1951-01-13	5.8	1.5	3.6	5.7	2642	1.9	-999.0	-999.0	2.6	0.6	-999.0	82	C_112:R_281
1951-01-14	7.2	1.5	4.0	6.4	1797	0.1	-999.0	-999.0	3.5	0.8	-999.0	80	C_112:R_281
1951-01-15	4.4	3.0	4.1	5.2	2760	2.0	-999.0	-999.0	3.7	0.5	-999.0	89	C_112:R_281
1951-01-16	2.1	1.5	3.2	5.6	2000	0.4	-999.0	-999.0	3.6	0.7	-999.0	83	C_112:R_281
1951-01-17	19.6	1.5	6.2	8.2	1829	0.0	-999.0	-999.0	3.8	1.1	-999.0	75	C_112:R_281
1951-01-18	9.5	4.6	5.4	7.7	1858	0.0	-999.0	-999.0	5.4	0.8	-999.0	86	C_112:R_281
1951-01-19	0.8	3.6	5.4	6.6	1888	0.0	-999.0	-999.0	5.4	0.8	-999.0	86	C_112:R_281
1951-01-20	0.0	2.7	4.0	6.0	1919	0.0	-999.0	-999.0	4.5	0.7	-999.0	85	C_112:R_281
1951-01-21	0.2	0.3	2.0	4.2	2057	0.2	-999.0	-999.0	2.5	0.5	-999.0	83	C_112:R_281
1951-01-22	0.8	1.0	5.5	7.1	1985	0.0	-999.0	-999.0	1.5	0.7	-999.0	77	C_112:R_281
1951-01-23	0.0	3.3	4.1	6.0	2020	0.0	-999.0	-999.0	0.9	0.4	-999.0	87	C_112:R_281
1951-01-24	0.0	1.2	3.1	3.9	2055	0.0	-999.0	-999.0	2.2	0.5	-999.0	87	C_112:R_281
1951-01-25	0.0	-1.2	-0.3	3.6	2092	0.0	-999.0	-999.0	2.9	0.6	-999.0	80	C_112:R_281
1951-01-26	0.0	-1.0	0.3	1.6	2129	0.0	-999.0	-999.0	1.7	0.4	-999.0	87	C_112:R_281
1951-01-27	0.0	-0.1	2.1	5.6	3238	1.9	-999.0	-999.0	1.6	0.6	-999.0	78	C_112:R_281
1951-01-28	1.5	-0.4	0.4	1.2	2208	0.0	-999.0	-999.0	1.7	0.3	-999.0	90	C_112:R_281
1951-01-29	0.0	-0.3	-0.2	0.5	2249	0.0	-999.0	-999.0	1.5	0.3	-999.0	93	C_112:R_281
1951-01-30	0.0	-0.7	0.1	1.9	2291	0.0	-999.0	-999.0	1.4	0.4	-999.0	87	C_112:R_281
1951-01-31	0.0	-1.6	-0.7	-0.1	2334	0.0	-999.0	-999.0	1.3	0.3	-999.0	91	C_112:R_281
1951-02-01	0.0	-0.6	1.0	2.2	2378	0.0	-999.0	-999.0	0.7	0.3	-999.0	87	C_112:R_281
1951-02-02	0.0	-0.4	0.6	3.1	2423	0.0	-999.0	-999.0	1.4	0.5	-999.0	84	C_112:R_281
1951-02-03	0.7	-2.4	-0.6	0.5	2469	0.0	-999.0	-999.0	2.3	0.5	-999.0	86	C_112:R_281
1951-02-04	0.4	-0.1	3.9	6.2	3696	1.9	-999.0	-999.0	3.4	0.9	-999.0	76	C_112:R_281
1951-02-05	0.0	3.3	4.8	8.4	3696	1.8	-999.0	-999.0	2.6	0.8	-999.0	80	C_112:R_281
1951-02-06	0.4	2.3	4.7	6.4	2613	0.0	-999.0	-999.0	1.9	0.6	-999.0	83	C_112:R_281
1951-02-07	0.6	-0.1	2.8	7.2	5177	3.9	-999.0	-999.0	1.7	0.7	-999.0	74	C_112:R_281
1951-02-08	0.7	1.1	6.6	8.9	2714	0.0	-999.0	-999.0	3.0	1.1	-999.0	73	C_112:R_281
1951-02-09	1.0	6.7	8.8	11.7	4021	1.9	-999.0	-999.0	2.6	0.9	-999.0	81	C_112:R_281
1951-02-10	6.6	3.6	4.1	6.9	2819	0.0	-999.0	-999.0	1.8	0.6	-999.0	85	C_112:R_281
1951-02-11	0.2	1.7	3.3	4.1	2873	0.0	-999.0	-999.0	2.5	0.5	-999.0	88	C_112:R_281
1951-02-12	0.0	1.2	3.5	9.4	5876	4.3	-999.0	-999.0	1.3	0.8	-999.0	72	C_112:R_281
1951-02-13	6.6	0.1	1.9	3.8	2984	0.0	-999.0	-999.0	1.9	0.6	-999.0	84	C_112:R_281
