Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	1.5	-14.5	-3.7	-1.6	3055	3.2	-999.0	-999.0	2.7	0.6	-999.0	57	C_488:R_334
1951-01-02	0.0	-5.3	-2.2	1.1	1835	0.4	-999.0	-999.0	2.5	0.6	-999.0	75	C_488:R_334
1951-01-03	0.0	-5.5	-0.1	1.5	1672	0.0	-999.0	-999.0	1.8	0.6	-999.0	73	C_488:R_334
1951-01-04	0.0	-1.8	0.1	3.0	3255	3.5	-999.0	-999.0	2.6	0.4	-999.0	80	C_488:R_334
1951-01-05	3.3	-2.1	1.9	3.7	1703	0.0	-999.0	-999.0	3.1	0.7	-999.0	77	C_488:R_334
1951-01-06	2.6	2.4	3.5	5.2	1811	0.2	-999.0	-999.0	2.3	0.5	-999.0	87	C_488:R_334
1951-01-07	0.5	2.3	4.8	6.4	2150	0.9	-999.0	-999.0	5.3	0.8	-999.0	83	C_488:R_334
1951-01-08	0.0	2.3	4.1	6.5	2173	0.9	-999.0	-999.0	3.4	0.7	-999.0	83	C_488:R_334
1951-01-09	0.8	2.2	3.8	5.4	1779	0.0	-999.0	-999.0	3.7	0.6	-999.0	86	C_488:R_334
1951-01-10	0.4	-0.6	1.2	5.3	5497	7.9	-999.0	-999.0	2.2	0.4	-999.0	77	C_488:R_334
1951-01-11	0.0	-0.8	6.2	7.3	1823	0.0	-999.0	-999.0	4.1	1.2	-999.0	71	C_488:R_334
1951-01-12	0.0	5.5	7.2	10.4	5132	6.9	-999.0	-999.0	3.0	0.6	-999.0	81	C_488:R_334
1951-01-13	0.0	1.3	3.4	6.1	1968	0.2	-999.0	-999.0	2.6	0.7	-999.0	81	C_488:R_334
1951-01-14	0.0	0.8	4.5	6.7	4613	5.6	-999.0	-999.0	3.5	0.7	-999.0	78	C_488:R_334
1951-01-15	6.4	1.3	3.3	5.7	1926	0.0	-999.0	-999.0	3.7	0.8	-999.0	82	C_488:R_334
1951-01-16	0.4	-0.5	1.5	4.6	2053	0.2	-999.0	-999.0	3.6	0.7	-999.0	80	C_488:R_334
1951-01-17	9.8	-0.7	1.6	3.2	2682	1.4	-999.0	-999.0	3.8	0.6	-999.0	83	C_488:R_334
1951-01-18	15.8	1.4	4.1	5.4	2064	0.1	-999.0	-999.0	5.4	0.8	-999.0	83	C_488:R_334
1951-01-19	3.2	2.4	3.5	4.5	2249	0.4	-999.0	-999.0	5.4	0.6	-999.0	89	C_488:R_334
1951-01-20	0.0	1.8	3.3	4.5	2438	0.7	-999.0	-999.0	4.5	0.6	-999.0	87	C_488:R_334
1951-01-21	0.0	-3.7	-1.7	3.2	4661	4.9	-999.0	-999.0	2.5	0.6	-999.0	74	C_488:R_334
1951-01-22	1.0	-6.3	-0.6	1.3	2200	0.1	-999.0	-999.0	1.5	0.5	-999.0	72	C_488:R_334
1951-01-23	1.2	0.7	2.1	3.3	2183	0.0	-999.0	-999.0	0.9	0.3	-999.0	87	C_488:R_334
1951-01-24	0.0	-0.9	-0.1	2.1	5016	5.2	-999.0	-999.0	2.2	0.3	-999.0	86	C_488:R_334
1951-01-25	0.0	-7.4	-5.1	-0.9	2259	0.0	-999.0	-999.0	2.9	0.6	-999.0	74	C_488:R_334
1951-01-26	1.7	-6.3	-4.5	-3.8	2298	0.0	-999.0	-999.0	1.7	0.3	-999.0	87	C_488:R_334
1951-01-27	0.0	-3.8	0.4	2.0	2951	1.1	-999.0	-999.0	1.6	0.5	-999.0	77	C_488:R_334
1951-01-28	0.0	-2.5	-1.8	0.9	2380	0.0	-999.0	-999.0	1.7	0.4	-999.0	84	C_488:R_334
1951-01-29	0.0	-2.1	1.3	4.4	2423	0.0	-999.0	-999.0	1.5	0.6	-999.0	75	C_488:R_334
1951-01-30	0.0	-4.1	-2.7	1.0	2466	0.0	-999.0	-999.0	1.4	0.5	-999.0	79	C_488:R_334
1951-01-31	0.0	-7.2	-3.5	-1.9	2511	0.0	-999.0	-999.0	1.3	0.4	-999.0	78	C_488:R_334
1951-02-01	1.0	-3.1	-1.0	0.2	2557	0.0	-999.0	-999.0	0.7	0.3	-999.0	85	C_488:R_334
1951-02-02	0.0	-4.4	-3.0	-0.7	2604	0.0	-999.0	-999.0	1.4	0.4	-999.0	83	C_488:R_334
1951-02-03	0.0	-9.1	-3.6	-1.5	4587	3.2	-999.0	-999.0	2.3	0.6	-999.0	71	C_488:R_334
1951-02-04	0.0	-4.3	-0.3	1.9	2763	0.1	-999.0	-999.0	3.4	0.8	-999.0	76	C_488:R_334
1951-02-05	0.0	-2.1	0.9	3.7	3247	0.8	-999.0	-999.0	2.6	0.7	-999.0	77	C_488:R_334
1951-02-06	0.0	0.0	2.5	6.0	2803	0.0	-999.0	-999.0	1.9	0.7	-999.0	77	C_488:R_334
1951-02-07	0.0	-0.2	3.5	7.9	5456	4.1	-999.0	-999.0	1.7	0.8	-999.0	72	C_488:R_334
1951-02-08	0.0	0.1	3.8	8.5	6760	6.0	-999.0	-999.0	3.0	1.1	-999.0	71	C_488:R_334
1951-02-09	0.0	1.3	4.7	9.7	3742	1.2	-999.0	-999.0	2.6	1.1	-999.0	71	C_488:R_334
1951-02-10	0.0	1.9	4.3	7.9	3939	1.4	-999.0	-999.0	1.8	0.8	-999.0	77	C_488:R_334
1951-02-11	0.0	0.3	2.9	7.6	3607	0.8	-999.0	-999.0	2.5	1.0	-999.0	74	C_488:R_334
1951-02-12	0.0	-0.1	4.4	7.5	3940	1.2	-999.0	-999.0	1.3	0.7	-999.0	73	C_488:R_334
1951-02-13	0.4	-1.1	1.7	6.1	3190	0.0	-999.0	-999.0	1.9	0.8	-999.0	74	C_488:R_334
1951-02-14	4.1	-0.2	0.3	2.2	3249	0.0	-999.0	-999.0	2.3	0.5	-999.0	88	C_488:R_334
1951-02-15	0.0	-0.7	1.9	4.7	7636	6.2	-999.0	-999.0	1.2	0.6	-999.0	79	C_488:R_334
1951-02-16	4.5	-0.2	0.4	1.9	3370	0.0	-999.0	-999.0	1.2	0.4	-999.0	89	C_488:R_334
1951-02-17	7.8	-1.5	3.7	7.9	4503	1.5	-999.0	-999.0	3.6	1.3	-999.0	68	C_488:R_334
1951-02-18	5.6	1.2	3.5	6.0	9350	8.1	-999.0	-999.0	4.7	1.0	-999.0	81	C_488:R_334
1951-02-19	1.6	1.2	4.3	7.9	4874	1.8	-999.0	-999.0	3.8	1.2	-999.0	75	C_488:R_334
