Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	1.6	-14.5	-3.7	-1.6	3013	3.1	-999.0	-999.0	2.7	0.6	-999.0	57	C_486:R_335
1951-01-02	0.0	-5.3	-2.2	1.1	1837	0.4	-999.0	-999.0	2.5	0.6	-999.0	75	C_486:R_335
1951-01-03	0.0	-5.5	-0.1	1.5	1673	0.0	-999.0	-999.0	1.8	0.6	-999.0	73	C_486:R_335
1951-01-04	0.0	-1.8	0.1	3.0	3213	3.4	-999.0	-999.0	2.6	0.4	-999.0	80	C_486:R_335
1951-01-05	3.3	-2.1	1.9	3.7	1705	0.0	-999.0	-999.0	3.1	0.7	-999.0	77	C_486:R_335
1951-01-06	2.5	2.4	3.5	5.2	1813	0.2	-999.0	-999.0	2.3	0.5	-999.0	87	C_486:R_335
1951-01-07	0.5	2.3	4.8	6.4	2152	0.9	-999.0	-999.0	5.3	0.8	-999.0	83	C_486:R_335
1951-01-08	0.0	2.3	4.1	6.5	2175	0.9	-999.0	-999.0	3.4	0.7	-999.0	83	C_486:R_335
1951-01-09	0.8	2.2	3.8	5.4	1780	0.0	-999.0	-999.0	3.7	0.6	-999.0	86	C_486:R_335
1951-01-10	0.4	-0.6	1.2	5.3	5454	7.8	-999.0	-999.0	2.2	0.4	-999.0	77	C_486:R_335
1951-01-11	0.0	-0.8	6.2	7.3	1825	0.0	-999.0	-999.0	4.1	1.2	-999.0	71	C_486:R_335
1951-01-12	0.0	5.5	7.2	10.4	5040	6.7	-999.0	-999.0	3.0	0.6	-999.0	81	C_486:R_335
1951-01-13	0.0	1.3	3.4	6.1	1970	0.2	-999.0	-999.0	2.6	0.7	-999.0	81	C_486:R_335
1951-01-14	0.0	0.8	4.5	6.7	4519	5.4	-999.0	-999.0	3.5	0.7	-999.0	78	C_486:R_335
1951-01-15	6.1	1.3	3.3	5.7	1927	0.0	-999.0	-999.0	3.7	0.8	-999.0	82	C_486:R_335
1951-01-16	0.3	-0.5	1.5	4.6	2054	0.2	-999.0	-999.0	3.6	0.7	-999.0	80	C_486:R_335
1951-01-17	9.5	-0.7	1.6	3.2	2684	1.4	-999.0	-999.0	3.8	0.6	-999.0	83	C_486:R_335
1951-01-18	15.3	1.4	4.1	5.4	2066	0.1	-999.0	-999.0	5.4	0.8	-999.0	83	C_486:R_335
1951-01-19	3.2	2.4	3.5	4.5	2251	0.4	-999.0	-999.0	5.4	0.6	-999.0	89	C_486:R_335
1951-01-20	0.0	1.8	3.3	4.5	2440	0.7	-999.0	-999.0	4.5	0.6	-999.0	87	C_486:R_335
1951-01-21	0.0	-3.7	-1.7	3.2	4612	4.8	-999.0	-999.0	2.5	0.6	-999.0	74	C_486:R_335
1951-01-22	1.0	-6.3	-0.6	1.3	2201	0.1	-999.0	-999.0	1.5	0.5	-999.0	72	C_486:R_335
1951-01-23	1.2	0.7	2.1	3.3	2185	0.0	-999.0	-999.0	0.9	0.3	-999.0	87	C_486:R_335
1951-01-24	0.0	-0.9	-0.1	2.1	4912	5.0	-999.0	-999.0	2.2	0.4	-999.0	86	C_486:R_335
1951-01-25	0.0	-7.4	-5.1	-0.9	2260	0.0	-999.0	-999.0	2.9	0.6	-999.0	74	C_486:R_335
1951-01-26	1.7	-6.3	-4.5	-3.8	2299	0.0	-999.0	-999.0	1.7	0.3	-999.0	87	C_486:R_335
1951-01-27	0.0	-3.8	0.4	2.0	2952	1.1	-999.0	-999.0	1.6	0.5	-999.0	77	C_486:R_335
1951-01-28	0.0	-2.5	-1.8	0.9	2382	0.0	-999.0	-999.0	1.7	0.4	-999.0	84	C_486:R_335
1951-01-29	0.0	-2.1	1.3	4.4	2424	0.0	-999.0	-999.0	1.5	0.6	-999.0	75	C_486:R_335
1951-01-30	0.0	-4.1	-2.7	1.0	2468	0.0	-999.0	-999.0	1.4	0.5	-999.0	79	C_486:R_335
1951-01-31	0.0	-7.2	-3.5	-1.9	2513	0.0	-999.0	-999.0	1.3	0.4	-999.0	78	C_486:R_335
1951-02-01	1.1	-3.1	-1.0	0.2	2559	0.0	-999.0	-999.0	0.7	0.3	-999.0	85	C_486:R_335
1951-02-02	0.0	-4.4	-3.0	-0.7	2606	0.0	-999.0	-999.0	1.4	0.4	-999.0	83	C_486:R_335
1951-02-03	0.0	-9.1	-3.6	-1.5	4589	3.2	-999.0	-999.0	2.3	0.6	-999.0	71	C_486:R_335
1951-02-04	0.0	-4.3	-0.3	1.9	2764	0.1	-999.0	-999.0	3.4	0.8	-999.0	76	C_486:R_335
1951-02-05	0.0	-2.1	0.9	3.7	3249	0.8	-999.0	-999.0	2.6	0.7	-999.0	77	C_486:R_335
1951-02-06	0.0	0.0	2.5	6.0	2804	0.0	-999.0	-999.0	1.9	0.7	-999.0	77	C_486:R_335
1951-02-07	0.0	-0.2	3.5	7.9	5458	4.1	-999.0	-999.0	1.7	0.8	-999.0	72	C_486:R_335
1951-02-08	0.0	0.1	3.8	8.5	6763	6.0	-999.0	-999.0	3.0	1.1	-999.0	71	C_486:R_335
1951-02-09	0.0	1.3	4.7	9.7	3744	1.2	-999.0	-999.0	2.6	1.1	-999.0	71	C_486:R_335
1951-02-10	0.0	1.9	4.3	7.9	3940	1.4	-999.0	-999.0	1.8	0.8	-999.0	77	C_486:R_335
1951-02-11	0.0	0.3	2.9	7.6	3608	0.8	-999.0	-999.0	2.5	1.0	-999.0	74	C_486:R_335
1951-02-12	0.0	-0.1	4.4	7.5	3941	1.2	-999.0	-999.0	1.3	0.7	-999.0	73	C_486:R_335
1951-02-13	0.4	-1.1	1.7	6.1	3191	0.0	-999.0	-999.0	1.9	0.8	-999.0	74	C_486:R_335
1951-02-14	4.0	-0.2	0.3	2.2	3250	0.0	-999.0	-999.0	2.3	0.5	-999.0	88	C_486:R_335
1951-02-15	0.0	-0.7	1.9	4.7	7639	6.2	-999.0	-999.0	1.2	0.6	-999.0	79	C_486:R_335
1951-02-16	4.6	-0.2	0.4	1.9	3371	0.0	-999.0	-999.0	1.2	0.4	-999.0	89	C_486:R_335
1951-02-17	7.4	-1.5	3.7	7.9	4505	1.5	-999.0	-999.0	3.6	1.3	-999.0	68	C_486:R_335
1951-02-18	5.5	1.2	3.5	6.0	9353	8.1	-999.0	-999.0	4.7	1.0	-999.0	81	C_486:R_335
1951-02-19	1.5	1.2	4.3	7.9	4876	1.8	-999.0	-999.0	3.8	1.2	-999.0	75	C_486:R_335
1951-02-20	0.7	0.3	2.8	7.5	8804	7.0	-999.0	-999.0	3.9	1.2	-999.0	74	C_486:R_335
1951-02-21	0.1	2.0	5.0	9.2	5860	2.9	-999.0	-999.0	4.5	1.4	-999.0	74	C_486:R_335
1951-02-22	0.0	0.2	2.7	6.5	9054	7.0	-999.0	-999.0	3.7	1.1	-999.0	76	C_486:R_335
1951-02-23	0.2	-0.1	2.9	7.2	5047	1.6	-999.0	-999.0	4.1	1.2	-999.0	74	C_486:R_335
1951-02-24	0.0	0.3	3.2	7.2	7528	4.7	-999.0	-999.0	1.9	1.0	-999.0	75	C_486:R_335
1951-02-25	0.2	-0.5	3.3	7.4	4976	1.3	-999.0	-999.0	1.1	0.8	-999.0	72	C_486:R_335
1951-02-26	0.6	-1.7	0.5	2.9	4027	0.0	-999.0	-999.0	1.4	0.6	-999.0	81	C_486:R_335
1951-02-27	0.2	-1.0	0.2	2.7	5377	1.6	-999.0	-999.0	1.4	0.6	-999.0	84	C_486:R_335
1951-02-28	0.0	-1.8	-0.5	0.6	5461	1.6	-999.0	-999.0	1.7	0.5	-999.0	88	C_486:R_335
1951-03-01	5.4	-2.5	-1.2	1.2	4239	0.0	-999.0	-999.0	1.7	0.6	-999.0	83	C_486:R_335
1951-03-02	0.0	-5.0	-1.7	0.7	6458	2.6	-999.0	-999.0	1.8	0.7	-999.0	77	C_486:R_335
1951-03-03	0.0	-5.6	-3.6	-0.7	8221	4.6	-999.0	-999.0	2.8	0.7	-999.0	79	C_486:R_335
1951-03-04	0.0	-9.5	-3.5	0.3	11283	8.1	-999.0	-999.0	2.0	0.9	-999.0	65	C_486:R_335
1951-03-05	0.0	-9.3	-3.0	0.0	8191	4.3	-999.0	-999.0	1.1	0.7	-999.0	66	C_486:R_335
1951-03-06	0.0	-3.7	-2.3	0.2	4604	0.0	-999.0	-999.0	1.0	0.5	-999.0	83	C_486:R_335
1951-03-07	0.0	-6.1	-0.5	4.0	11453	7.8	-999.0	-999.0	2.6	1.2	-999.0	65	C_486:R_335
1951-03-08	0.1	-2.6	-1.4	0.9	4754	0.0	-999.0	-999.0	3.8	0.7	-999.0	84	C_486:R_335
1951-03-09	1.3	-3.5	-2.4	-0.9	4829	0.0	-999.0	-999.0	3.1	0.6	-999.0	87	C_486:R_335
1951-03-10	0.0	-4.3	-2.9	-1.1	4905	0.0	-999.0	-999.0	2.0	0.6	-999.0	85	C_486:R_335
1951-03-11	0.6	-3.5	0.2	4.4	10035	5.6	-999.0	-999.0	3.0	1.2	-999.0	71	C_486:R_335
1951-03-12	0.0	-1.2	4.3	9.4	8246	3.5	-999.0	-999.0	3.6	1.7	-999.0	65	C_486:R_335
1951-03-13	0.0	0.2	6.0	12.0	11386	6.8	-999.0	-999.0	3.1	2.0	-999.0	63	C_486:R_335
1951-03-14	0.0	4.6	7.4	12.2	9665	4.8	-999.0	-999.0	4.8	1.9	-999.0	74	C_486:R_335
1951-03-15	1.2	3.9	6.5	9.0	6601	1.4	-999.0	-999.0	4.8	1.3	-999.0	80	C_486:R_335
1951-03-16	0.6	0.7	4.0	8.6	11032	6.0	-999.0	-999.0	1.8	1.4	-999.0	72	C_486:R_335
