run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
12,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,,,,
13,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,,,,
14,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,,,,
15,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Dahme-Spreewald,,CropSpecificMaxRootingDepth,1.74,,
16,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Dahme-Spreewald,,CropSpecificMaxRootingDepth,1.79,,
17,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Dahme-Spreewald,,CropSpecificMaxRootingDepth,1.54,,
18,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Dahme-Spreewald,,CropSpecificMaxRootingDepth,1.33,,
19,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Dahme-Spreewald,,CropSpecificMaxRootingDepth,1.47,,
20,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Dahme-Spreewald,,CropSpecificMaxRootingDepth,1.37,,
21,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,0.83,,
22,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.15,,
23,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.21,,
24,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.05,,
25,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.29,,
26,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,0.78,,
27,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.07,,
28,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,0.91,,
29,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,0.94,,
30,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.27,,
31,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,0.8,,
32,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.29,,
33,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.36,,
34,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.22,,
35,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.1,,
36,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.39,,
37,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.35,,
38,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.3,,
39,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,0.98,,
40,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,MaxCropHeight,1.4,,
41,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,10,1,
42,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,11,1,
43,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,12,1,
44,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,13,1,
45,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,14,1,
46,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,15,1,
47,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,16,1,
48,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,17,1,
49,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,18,1,
50,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,19,1,
51,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,20,1,
52,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,10,2,
53,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,11,2,
54,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,12,2,
55,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,13,2,
56,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,14,2,
57,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,15,2,
58,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,16,2,
59,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,17,2,
60,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,18,2,
61,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,19,2,
62,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,20,2,
63,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,10,3,
64,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,11,3,
65,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,12,3,
66,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,13,3,
67,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,14,3,
68,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,15,3,
69,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,16,3,
70,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,17,3,
71,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,18,3,
72,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,19,3,
73,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,DaylengthRequirement,20,3,
74,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.37,0,
75,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.35,0,
76,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.36,0,
77,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.44,0,
78,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.45,0,
79,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.4,0,
80,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.38,0,
81,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.34,0,
82,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.46,0,
83,True,fixed,auto,WW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1901-2018_unzipped,,,,,,1999-01-01,2019-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.73,100_256_230_100_267_25,historic_runs,Göttingen,,StageKcFactor,0.39,0,
