Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	0.6	-7.0	1.3	2.2	1715	0.0	-999.0	-999.0	2.7	0.8	-999.0	67	C_332:R_343
1951-01-02	0.0	-0.2	1.3	3.3	1729	0.0	-999.0	-999.0	2.5	0.5	-999.0	84	C_332:R_343
1951-01-03	0.1	-0.2	1.0	2.8	1743	0.0	-999.0	-999.0	1.8	0.4	-999.0	86	C_332:R_343
1951-01-04	0.0	-0.2	1.9	2.9	2747	2.2	-999.0	-999.0	2.6	0.4	-999.0	86	C_332:R_343
1951-01-05	0.3	1.6	5.2	7.2	1776	0.0	-999.0	-999.0	3.1	0.9	-999.0	78	C_332:R_343
1951-01-06	1.0	4.8	7.1	8.3	1794	0.0	-999.0	-999.0	2.3	0.6	-999.0	85	C_332:R_343
1951-01-07	0.6	4.8	5.6	8.2	1813	0.0	-999.0	-999.0	5.3	0.8	-999.0	85	C_332:R_343
1951-01-08	0.6	3.5	5.2	5.7	1833	0.0	-999.0	-999.0	3.4	0.5	-999.0	89	C_332:R_343
1951-01-09	0.8	1.6	3.3	6.2	1855	0.0	-999.0	-999.0	3.7	0.8	-999.0	81	C_332:R_343
1951-01-10	0.0	0.6	4.2	7.3	3002	2.4	-999.0	-999.0	2.2	0.6	-999.0	75	C_332:R_343
1951-01-11	0.9	3.6	7.2	8.0	1901	0.0	-999.0	-999.0	4.1	0.9	-999.0	82	C_332:R_343
1951-01-12	0.0	1.8	5.6	9.0	2736	1.7	-999.0	-999.0	3.0	1.0	-999.0	74	C_332:R_343
1951-01-13	0.0	1.0	4.0	5.2	2673	1.5	-999.0	-999.0	2.6	0.6	-999.0	82	C_332:R_343
1951-01-14	2.0	2.5	4.1	5.3	2125	0.3	-999.0	-999.0	3.5	0.5	-999.0	87	C_332:R_343
1951-01-15	6.3	0.3	2.8	5.5	2154	0.3	-999.0	-999.0	3.7	0.8	-999.0	79	C_332:R_343
1951-01-16	2.0	1.4	2.6	3.5	2136	0.2	-999.0	-999.0	3.6	0.5	-999.0	89	C_332:R_343
1951-01-17	6.2	1.5	3.0	3.7	2067	0.0	-999.0	-999.0	3.8	0.5	-999.0	89	C_332:R_343
1951-01-18	11.1	3.0	3.8	5.4	2099	0.0	-999.0	-999.0	5.4	0.6	-999.0	88	C_332:R_343
1951-01-19	13.3	2.1	3.6	4.4	2132	0.0	-999.0	-999.0	5.4	0.6	-999.0	88	C_332:R_343
1951-01-20	0.1	0.7	2.3	4.2	2321	0.3	-999.0	-999.0	4.5	0.7	-999.0	84	C_332:R_343
1951-01-21	0.0	-5.1	-1.8	2.3	3817	3.1	-999.0	-999.0	2.5	0.7	-999.0	72	C_332:R_343
1951-01-22	0.2	-5.9	3.4	4.4	2238	0.0	-999.0	-999.0	1.5	0.7	-999.0	65	C_332:R_343
1951-01-23	0.1	2.6	3.6	5.0	2275	0.0	-999.0	-999.0	0.9	0.3	-999.0	88	C_332:R_343
1951-01-24	0.0	-0.8	1.1	3.3	2314	0.0	-999.0	-999.0	2.2	0.5	-999.0	82	C_332:R_343
1951-01-25	0.0	-4.1	-2.6	1.3	2354	0.0	-999.0	-999.0	2.9	0.6	-999.0	78	C_332:R_343
1951-01-26	0.0	-3.7	-2.1	-1.1	2395	0.0	-999.0	-999.0	1.7	0.3	-999.0	87	C_332:R_343
1951-01-27	0.1	-2.7	0.1	1.1	2437	0.0	-999.0	-999.0	1.6	0.4	-999.0	83	C_332:R_343
1951-01-28	0.0	-1.2	-0.3	0.5	2480	0.0	-999.0	-999.0	1.7	0.3	-999.0	90	C_332:R_343
1951-01-29	0.0	-2.6	-1.5	-0.7	2524	0.0	-999.0	-999.0	1.5	0.3	-999.0	89	C_332:R_343
1951-01-30	0.0	-2.5	-1.2	-0.2	2570	0.0	-999.0	-999.0	1.4	0.3	-999.0	88	C_332:R_343
1951-01-31	0.0	-4.0	-2.3	-1.3	2617	0.0	-999.0	-999.0	1.3	0.3	-999.0	86	C_332:R_343
1951-02-01	1.2	-3.2	-0.6	0.5	2664	0.0	-999.0	-999.0	0.7	0.3	-999.0	83	C_332:R_343
1951-02-02	0.0	-3.6	-2.0	-0.1	2713	0.0	-999.0	-999.0	1.4	0.4	-999.0	84	C_332:R_343
1951-02-03	0.2	-6.9	-5.4	-2.4	3247	0.8	-999.0	-999.0	2.3	0.5	-999.0	80	C_332:R_343
1951-02-04	0.1	-7.7	1.8	4.6	4101	2.1	-999.0	-999.0	3.4	1.1	-999.0	60	C_332:R_343
1951-02-05	0.0	0.8	3.7	5.9	3238	0.6	-999.0	-999.0	2.6	0.8	-999.0	80	C_332:R_343
1951-02-06	0.0	0.3	3.1	6.6	3547	1.0	-999.0	-999.0	1.9	0.8	-999.0	76	C_332:R_343
1951-02-07	0.0	1.1	4.7	8.4	4054	1.7	-999.0	-999.0	1.7	0.8	-999.0	74	C_332:R_343
1951-02-08	0.0	2.0	5.6	7.5	4122	1.7	-999.0	-999.0	3.0	0.9	-999.0	79	C_332:R_343
1951-02-09	0.0	5.3	7.5	12.4	3606	0.8	-999.0	-999.0	2.6	1.1	-999.0	75	C_332:R_343
1951-02-10	0.0	2.8	3.5	6.2	3143	0.0	-999.0	-999.0	1.8	0.6	-999.0	85	C_332:R_343
1951-02-11	0.8	0.4	3.4	6.7	3269	0.1	-999.0	-999.0	2.5	0.9	-999.0	76	C_332:R_343
1951-02-12	0.0	2.0	4.4	8.0	3868	0.9	-999.0	-999.0	1.3	0.7	-999.0	77	C_332:R_343
1951-02-13	6.8	-2.0	0.7	4.4	3322	0.0	-999.0	-999.0	1.9	0.7	-999.0	76	C_332:R_343
1951-02-14	3.2	-0.6	1.8	3.7	3383	0.0	-999.0	-999.0	2.3	0.7	-999.0	82	C_332:R_343
1951-02-15	0.0	1.5	3.4	6.3	4773	1.9	-999.0	-999.0	1.2	0.6	-999.0	81	C_332:R_343
1951-02-16	0.1	-0.4	1.1	3.9	3509	0.0	-999.0	-999.0	1.2	0.6	-999.0	82	C_332:R_343
1951-02-17	2.7	0.0	5.2	7.3	4790	1.7	-999.0	-999.0	3.6	1.1	-999.0	74	C_332:R_343
1951-02-18	1.5	0.5	2.8	7.0	6027	3.3	-999.0	-999.0	4.7	1.2	-999.0	76	C_332:R_343
1951-02-19	1.0	2.0	3.3	5.5	5755	2.8	-999.0	-999.0	3.8	0.8	-999.0	85	C_332:R_343
1951-02-20	0.6	1.8	4.3	6.0	7845	5.5	-999.0	-999.0	3.9	0.9	-999.0	83	C_332:R_343
1951-02-21	0.5	1.8	3.3	6.6	5862	2.7	-999.0	-999.0	4.5	1.0	-999.0	81	C_332:R_343
1951-02-22	0.5	0.5	3.3	6.4	7317	4.5	-999.0	-999.0	3.7	1.1	-999.0	77	C_332:R_343
1951-02-23	2.9	0.8	1.8	4.0	4668	0.9	-999.0	-999.0	4.1	0.7	-999.0	85	C_332:R_343
1951-02-24	0.1	-0.2	1.6	6.0	7689	4.7	-999.0	-999.0	1.9	0.9	-999.0	77	C_332:R_343
1951-02-25	0.0	-1.9	1.8	7.3	7409	4.2	-999.0	-999.0	1.1	0.9	-999.0	68	C_332:R_343
1951-02-26	1.9	-0.5	1.2	3.5	5142	1.2	-999.0	-999.0	1.4	0.6	-999.0	83	C_332:R_343
1951-02-27	0.3	-1.8	-0.4	1.5	4264	0.0	-999.0	-999.0	1.4	0.6	-999.0	85	C_332:R_343
1951-02-28	0.0	-3.1	-1.7	-0.3	5227	1.1	-999.0	-999.0	1.7	0.5	-999.0	86	C_332:R_343
1951-03-01	1.3	-2.7	-0.2	1.0	5801	1.7	-999.0	-999.0	1.7	0.6	-999.0	83	C_332:R_343
1951-03-02	0.0	-4.1	-2.3	0.1	4486	0.0	-999.0	-999.0	1.8	0.6	-999.0	82	C_332:R_343
1951-03-03	0.0	-6.4	-4.1	-1.2	5563	1.2	-999.0	-999.0	2.8	0.7	-999.0	78	C_332:R_343
1951-03-04	0.0	-9.5	-3.9	0.7	9782	6.1	-999.0	-999.0	2.0	0.9	-999.0	64	C_332:R_343
1951-03-05	0.0	-4.4	-1.9	0.1	6503	2.1	-999.0	-999.0	1.1	0.6	-999.0	81	C_332:R_343
1951-03-06	0.0	-6.2	-0.8	3.7	7114	2.7	-999.0	-999.0	1.0	0.8	-999.0	66	C_332:R_343
1951-03-07	0.0	-5.1	0.2	6.3	11647	7.8	-999.0	-999.0	2.6	1.4	-999.0	62	C_332:R_343
1951-03-08	2.6	-3.5	-2.1	0.4	4947	0.0	-999.0	-999.0	3.8	0.7	-999.0	83	C_332:R_343
1951-03-09	1.0	-4.4	-3.0	-1.5	5025	0.0	-999.0	-999.0	3.1	0.6	-999.0	86	C_332:R_343
1951-03-10	0.0	-4.7	-1.5	0.7	5104	0.0	-999.0	-999.0	2.0	0.7	-999.0	78	C_332:R_343
1951-03-11	0.2	-3.7	0.6	6.2	9428	4.7	-999.0	-999.0	3.0	1.4	-999.0	66	C_332:R_343
1951-03-12	0.2	-0.4	5.9	8.0	8089	3.1	-999.0	-999.0	3.6	1.5	-999.0	71	C_332:R_343
1951-03-13	0.0	4.4	11.2	14.2	12149	7.4	-999.0	-999.0	3.1	2.1	-999.0	68	C_332:R_343
1951-03-14	1.9	4.3	7.3	13.1	9786	4.7	-999.0	-999.0	4.8	2.1	-999.0	71	C_332:R_343
1951-03-15	0.3	3.4	5.7	7.1	6629	1.2	-999.0	-999.0	4.8	1.1	-999.0	84	C_332:R_343
1951-03-16	1.5	4.0	7.4	10.8	10969	5.7	-999.0	-999.0	1.8	1.4	-999.0	76	C_332:R_343
1951-03-17	3.5	5.9	11.8	13.9	7097	1.5	-999.0	-999.0	3.7	1.9	-999.0	73	C_332:R_343
1951-03-18	1.4	7.5	10.4	14.1	12570	7.1	-999.0	-999.0	4.3	2.1	-999.0	77	C_332:R_343
1951-03-19	13.8	0.2	3.6	8.8	5832	0.0	-999.0	-999.0	4.5	1.6	-999.0	70	C_332:R_343
1951-03-20	1.6	-2.1	0.5	4.6	11479	5.7	-999.0	-999.0	3.2	1.3	-999.0	75	C_332:R_343
1951-03-21	0.0	-4.9	1.0	4.3	14855	9.0	-999.0	-999.0	2.8	1.5	-999.0	68	C_332:R_343
1951-03-22	2.8	0.5	4.2	7.8	6872	0.8	-999.0	-999.0	4.0	1.4	-999.0	74	C_332:R_343
1951-03-23	3.7	2.9	8.2	9.1	6160	0.0	-999.0	-999.0	5.8	1.6	-999.0	77	C_332:R_343
1951-03-24	0.3	1.0	2.9	8.3	9366	3.1	-999.0	-999.0	4.6	1.6	-999.0	74	C_332:R_343
1951-03-25	1.7	-1.0	0.5	2.7	9979	3.6	-999.0	-999.0	2.4	1.0	-999.0	84	C_332:R_343
1951-03-26	1.7	-0.3	1.5	3.7	8861	2.4	-999.0	-999.0	3.7	1.0	-999.0	83	C_332:R_343
1951-03-27	2.8	-0.2	3.2	8.1	12566	5.9	-999.0	-999.0	4.4	1.8	-999.0	71	C_332:R_343
1951-03-28	0.7	-2.3	0.7	4.6	10928	4.2	-999.0	-999.0	3.4	1.3	-999.0	74	C_332:R_343
1951-03-29	0.0	-2.1	1.5	6.2	14383	7.4	-999.0	-999.0	1.8	1.5	-999.0	71	C_332:R_343
1951-03-30	0.0	-2.7	2.8	7.2	12099	5.1	-999.0	-999.0	1.6	1.5	-999.0	67	C_332:R_343
1951-03-31	3.2	-0.6	5.2	11.6	12852	5.7	-999.0	-999.0	1.8	1.9	-999.0	62	C_332:R_343
1951-04-01	0.0	-0.1	6.5	8.8	13612	6.3	-999.0	-999.0	3.6	1.9	-999.0	70	C_332:R_343
1951-04-02	2.7	3.3	6.5	11.0	15023	7.5	-999.0	-999.0	3.4	2.1	-999.0	73	C_332:R_343
1951-04-03	0.1	3.0	4.9	9.3	14831	7.2	-999.0	-999.0	2.6	1.8	-999.0	77	C_332:R_343
1951-04-04	0.0	3.4	8.7	12.9	18217	10.2	-999.0	-999.0	2.8	2.5	-999.0	69	C_332:R_343
1951-04-05	0.0	3.6	7.6	12.0	16398	8.4	-999.0	-999.0	2.7	2.3	-999.0	72	C_332:R_343
1951-04-06	0.0	4.4	9.9	13.5	11479	3.8	-999.0	-999.0	2.1	2.0	-999.0	70	C_332:R_343
1951-04-07	2.4	6.7	11.3	18.1	13350	5.4	-999.0	-999.0	3.5	2.9	-999.0	65	C_332:R_343
1951-04-08	0.3	4.3	6.0	9.5	12686	4.7	-999.0	-999.0	4.1	1.7	-999.0	80	C_332:R_343
1951-04-09	1.0	3.9	7.4	12.3	15251	6.9	-999.0	-999.0	4.0	2.4	-999.0	72	C_332:R_343
1951-04-10	6.2	3.4	4.3	7.3	7622	0.0	-999.0	-999.0	5.2	1.3	-999.0	84	C_332:R_343
1951-04-11	0.4	1.6	3.4	7.8	13570	5.2	-999.0	-999.0	3.4	1.7	-999.0	77	C_332:R_343
1951-04-12	0.0	1.3	6.2	10.0	20713	11.4	-999.0	-999.0	2.4	2.4	-999.0	70	C_332:R_343
1951-04-13	0.6	3.5	7.4	12.9	14925	6.2	-999.0	-999.0	3.8	2.4	-999.0	69	C_332:R_343
1951-04-14	4.8	0.5	2.8	7.5	14005	5.3	-999.0	-999.0	3.3	1.8	-999.0	75	C_332:R_343
1951-04-15	0.0	0.4	4.3	9.2	17333	8.1	-999.0	-999.0	2.7	2.2	-999.0	70	C_332:R_343
1951-04-16	0.3	2.3	10.8	16.3	17914	8.5	-999.0	-999.0	3.2	3.1	-999.0	59	C_332:R_343
1951-04-17	0.2	2.4	5.9	11.3	19775	10.0	-999.0	-999.0	3.8	2.6	-999.0	70	C_332:R_343
1951-04-18	0.1	-0.7	9.8	15.7	19900	10.0	-999.0	-999.0	1.7	2.9	-999.0	53	C_332:R_343
1951-04-19	0.1	5.9	8.3	13.7	10533	1.9	-999.0	-999.0	1.9	1.9	-999.0	73	C_332:R_343
1951-04-20	0.0	0.9	6.5	11.3	16733	7.1	-999.0	-999.0	2.7	2.4	-999.0	66	C_332:R_343
1951-04-21	0.1	0.8	3.8	9.9	17665	7.8	-999.0	-999.0	2.6	2.3	-999.0	69	C_332:R_343
1951-04-22	0.0	-2.3	4.8	12.2	23701	12.8	-999.0	-999.0	2.0	2.9	-999.0	57	C_332:R_343
1951-04-23	0.0	0.4	10.7	16.6	23710	12.7	-999.0	-999.0	1.9	3.4	-999.0	54	C_332:R_343
1951-04-24	0.0	3.4	15.4	22.4	22641	11.7	-999.0	-999.0	2.3	4.1	-999.0	50	C_332:R_343
1951-04-25	0.0	5.7	18.4	25.0	23838	12.6	-999.0	-999.0	2.0	4.4	-999.0	50	C_332:R_343
1951-04-26	0.0	11.4	20.8	27.6	20952	10.1	-999.0	-999.0	2.4	4.6	-999.0	57	C_332:R_343
1951-04-27	0.3	6.9	8.4	19.0	8871	0.0	-999.0	-999.0	2.1	2.4	-999.0	64	C_332:R_343
1951-04-28	0.7	4.9	6.4	8.5	8938	0.0	-999.0	-999.0	2.5	1.3	-999.0	85	C_332:R_343
1951-04-29	0.1	2.2	4.2	6.8	9004	0.0	-999.0	-999.0	1.6	1.3	-999.0	81	C_332:R_343
1951-04-30	1.0	0.1	4.9	8.7	10530	1.2	-999.0	-999.0	1.3	1.6	-999.0	70	C_332:R_343
1951-05-01	0.0	2.5	11.5	16.8	22205	10.7	-999.0	-999.0	2.0	3.4	-999.0	58	C_332:R_343
1951-05-02	0.0	4.0	12.6	19.4	19610	8.5	-999.0	-999.0	1.9	3.4	-999.0	56	C_332:R_343
1951-05-03	0.1	5.6	13.1	16.8	10364	0.9	-999.0	-999.0	2.2	2.4	-999.0	65	C_332:R_343
1951-05-04	0.8	9.9	14.0	17.8	14985	4.6	-999.0	-999.0	2.2	2.7	-999.0	74	C_332:R_343
1951-05-05	10.5	9.6	11.1	13.9	11232	1.5	-999.0	-999.0	2.4	1.9	-999.0	83	C_332:R_343
1951-05-06	0.0	4.9	11.8	16.9	24540	12.2	-999.0	-999.0	1.5	3.5	-999.0	64	C_332:R_343
1951-05-07	0.0	4.4	11.8	17.3	16073	5.3	-999.0	-999.0	1.9	2.9	-999.0	62	C_332:R_343
1951-05-08	2.1	7.7	12.8	16.6	13036	2.8	-999.0	-999.0	2.0	2.5	-999.0	71	C_332:R_343
1951-05-09	1.4	6.4	11.3	12.8	9611	0.0	-999.0	-999.0	2.0	1.8	-999.0	77	C_332:R_343
1951-05-10	0.2	7.1	9.0	12.3	9666	0.0	-999.0	-999.0	3.7	1.8	-999.0	80	C_332:R_343
1951-05-11	0.0	0.6	7.7	12.8	21857	9.7	-999.0	-999.0	3.4	3.1	-999.0	62	C_332:R_343
1951-05-12	0.0	0.3	8.9	16.3	28829	15.2	-999.0	-999.0	2.0	3.9	-999.0	54	C_332:R_343
1951-05-13	2.9	2.5	9.6	17.3	18491	6.9	-999.0	-999.0	1.8	3.1	-999.0	57	C_332:R_343
1951-05-14	1.6	5.4	7.6	10.3	10253	0.3	-999.0	-999.0	2.2	1.7	-999.0	81	C_332:R_343
1951-05-15	1.8	4.7	7.4	9.4	9925	0.0	-999.0	-999.0	2.5	1.5	-999.0	81	C_332:R_343
1951-05-16	0.6	4.6	7.2	11.9	13255	2.6	-999.0	-999.0	1.8	2.1	-999.0	74	C_332:R_343
1951-05-17	2.2	1.7	10.2	14.3	14066	3.2	-999.0	-999.0	2.7	2.7	-999.0	61	C_332:R_343
1951-05-18	0.2	7.8	12.8	17.3	14244	3.3	-999.0	-999.0	2.9	2.9	-999.0	70	C_332:R_343
1951-05-19	0.0	7.8	15.4	19.4	23551	10.6	-999.0	-999.0	2.4	4.0	-999.0	65	C_332:R_343
1951-05-20	0.2	9.0	15.1	23.3	19041	7.0	-999.0	-999.0	1.9	3.9	-999.0	60	C_332:R_343
1951-05-21	14.8	9.9	12.1	18.8	11468	1.0	-999.0	-999.0	2.2	2.6	-999.0	72	C_332:R_343
1951-05-22	1.0	7.3	13.9	19.3	16856	5.2	-999.0	-999.0	1.6	3.1	-999.0	64	C_332:R_343
1951-05-23	0.0	7.5	13.8	20.0	14482	3.3	-999.0	-999.0	1.6	3.0	-999.0	63	C_332:R_343
1951-05-24	1.0	6.6	15.2	20.3	24729	11.3	-999.0	-999.0	1.4	4.0	-999.0	60	C_332:R_343
1951-05-25	7.8	12.3	15.8	22.1	21078	8.4	-999.0	-999.0	2.6	4.1	-999.0	70	C_332:R_343
1951-05-26	3.4	10.1	13.6	18.0	17163	5.3	-999.0	-999.0	2.6	3.2	-999.0	74	C_332:R_343
1951-05-27	21.0	9.9	12.2	18.8	12982	2.0	-999.0	-999.0	2.1	2.7	-999.0	72	C_332:R_343
1951-05-28	5.1	9.4	11.1	14.0	12249	1.4	-999.0	-999.0	3.5	2.2	-999.0	82	C_332:R_343
1951-05-29	0.7	5.5	6.4	10.7	10489	0.0	-999.0	-999.0	2.2	1.7	-999.0	80	C_332:R_343
1951-05-30	0.0	2.9	8.5	12.0	15136	3.6	-999.0	-999.0	2.6	2.5	-999.0	70	C_332:R_343
1951-05-31	0.0	2.4	13.0	17.9	31336	16.2	-999.0	-999.0	2.9	4.6	-999.0	56	C_332:R_343
1951-06-01	0.0	3.8	14.8	20.5	28809	14.2	-999.0	-999.0	1.9	4.6	-999.0	54	C_332:R_343
1951-06-02	2.0	7.3	15.2	21.4	16642	4.7	-999.0	-999.0	1.4	3.3	-999.0	60	C_332:R_343
1951-06-03	5.6	11.3	14.9	18.6	11014	0.3	-999.0	-999.0	1.4	2.3	-999.0	76	C_332:R_343
1951-06-04	1.8	11.8	15.4	19.1	13096	1.9	-999.0	-999.0	1.6	2.7	-999.0	76	C_332:R_343
1951-06-05	4.5	10.8	14.3	18.1	12348	1.3	-999.0	-999.0	1.6	2.5	-999.0	76	C_332:R_343
1951-06-06	0.0	12.5	15.6	21.4	25113	11.2	-999.0	-999.0	2.0	4.4	-999.0	72	C_332:R_343
1951-06-07	0.0	8.3	11.8	16.1	13291	2.0	-999.0	-999.0	1.9	2.5	-999.0	74	C_332:R_343
1951-06-08	0.0	7.1	12.8	17.8	26837	12.5	-999.0	-999.0	2.5	4.1	-999.0	67	C_332:R_343
1951-06-09	10.0	4.9	14.2	20.9	31240	15.9	-999.0	-999.0	2.0	5.0	-999.0	56	C_332:R_343
1951-06-10	5.2	11.1	12.4	16.7	14504	2.9	-999.0	-999.0	2.5	2.6	-999.0	80	C_332:R_343
1951-06-11	0.0	9.4	12.8	18.9	20192	7.3	-999.0	-999.0	2.0	3.6	-999.0	70	C_332:R_343
1951-06-12	4.6	8.3	18.2	24.1	19948	7.1	-999.0	-999.0	2.2	4.2	-999.0	57	C_332:R_343
1951-06-13	0.0	11.5	15.0	18.9	19316	6.6	-999.0	-999.0	3.0	3.5	-999.0	75	C_332:R_343
1951-06-14	0.0	13.8	19.6	26.0	29001	14.1	-999.0	-999.0	1.7	5.5	-999.0	65	C_332:R_343
1951-06-15	2.7	16.6	21.5	27.6	19465	6.7	-999.0	-999.0	1.7	4.3	-999.0	68	C_332:R_343
1951-06-16	0.0	13.8	17.1	19.6	10957	0.1	-999.0	-999.0	1.4	2.2	-999.0	80	C_332:R_343
1951-06-17	11.8	13.2	19.7	27.1	20768	7.7	-999.0	-999.0	1.7	4.5	-999.0	62	C_332:R_343
1951-06-18	4.8	11.8	15.0	21.0	13547	2.1	-999.0	-999.0	1.6	2.9	-999.0	71	C_332:R_343
1951-06-19	0.0	10.2	13.3	17.6	14711	3.0	-999.0	-999.0	1.8	2.7	-999.0	75	C_332:R_343
1951-06-20	0.0	8.8	13.7	20.6	29418	14.4	-999.0	-999.0	1.4	4.7	-999.0	65	C_332:R_343
1951-06-21	0.0	10.1	19.0	23.3	29416	14.4	-999.0	-999.0	2.6	5.3	-999.0	62	C_332:R_343
1951-06-22	0.0	12.7	19.7	25.1	19481	6.7	-999.0	-999.0	2.1	4.2	-999.0	64	C_332:R_343
1951-06-23	12.7	15.5	20.6	27.1	16768	4.6	-999.0	-999.0	2.2	4.1	-999.0	67	C_332:R_343
1951-06-24	2.1	13.6	15.6	20.2	17020	4.8	-999.0	-999.0	2.5	3.3	-999.0	78	C_332:R_343
1951-06-25	0.0	10.5	15.8	19.1	14047	2.5	-999.0	-999.0	2.2	3.0	-999.0	72	C_332:R_343
1951-06-26	3.9	9.5	12.9	19.1	17647	5.3	-999.0	-999.0	2.7	3.4	-999.0	70	C_332:R_343
1951-06-27	16.4	8.8	11.7	16.7	14544	2.9	-999.0	-999.0	3.1	2.8	-999.0	74	C_332:R_343
1951-06-28	3.6	11.1	14.3	18.7	15692	3.8	-999.0	-999.0	2.1	3.0	-999.0	75	C_332:R_343
1951-06-29	0.0	9.8	11.9	13.8	12459	1.3	-999.0	-999.0	2.1	2.1	-999.0	84	C_332:R_343
1951-06-30	0.0	8.1	10.4	15.6	13861	2.4	-999.0	-999.0	1.6	2.4	-999.0	75	C_332:R_343
1951-07-01	0.0	6.5	14.1	21.6	21822	8.6	-999.0	-999.0	1.4	3.9	-999.0	58	C_332:R_343
1951-07-02	0.0	8.0	18.5	24.3	25916	11.8	-999.0	-999.0	1.4	4.6	-999.0	56	C_332:R_343
1951-07-03	1.7	15.0	19.4	23.7	15479	3.7	-999.0	-999.0	2.2	3.5	-999.0	73	C_332:R_343
1951-07-04	15.3	9.3	14.0	22.7	11989	1.0	-999.0	-999.0	2.7	3.3	-999.0	62	C_332:R_343
1951-07-05	0.0	8.9	11.7	15.0	15820	4.0	-999.0	-999.0	2.7	2.6	-999.0	78	C_332:R_343
1951-07-06	0.0	9.2	16.1	19.9	18362	6.0	-999.0	-999.0	2.1	3.5	-999.0	67	C_332:R_343
1951-07-07	0.0	15.4	20.0	25.6	27567	13.2	-999.0	-999.0	1.9	5.2	-999.0	70	C_332:R_343
1951-07-08	8.5	13.8	20.1	26.2	22790	9.5	-999.0	-999.0	1.4	4.5	-999.0	65	C_332:R_343
1951-07-09	0.0	15.5	18.1	22.0	17248	5.2	-999.0	-999.0	2.2	3.4	-999.0	78	C_332:R_343
1951-07-10	0.0	12.2	22.5	26.7	24382	10.8	-999.0	-999.0	1.9	5.0	-999.0	60	C_332:R_343
1951-07-11	2.9	19.4	24.5	31.7	27667	13.4	-999.0	-999.0	2.2	6.2	-999.0	66	C_332:R_343
1951-07-12	0.1	15.3	18.4	23.5	22640	9.5	-999.0	-999.0	2.1	4.3	-999.0	74	C_332:R_343
1951-07-13	0.2	12.6	20.0	26.7	22343	9.3	-999.0	-999.0	1.8	4.7	-999.0	61	C_332:R_343
1951-07-14	0.2	14.0	17.5	21.3	12097	1.3	-999.0	-999.0	1.4	2.6	-999.0	76	C_332:R_343
1951-07-15	4.1	12.9	15.3	17.8	10406	0.0	-999.0	-999.0	2.0	2.1	-999.0	82	C_332:R_343
1951-07-16	0.1	10.3	12.3	15.3	12152	1.4	-999.0	-999.0	2.9	2.3	-999.0	81	C_332:R_343
1951-07-17	0.0	8.4	17.3	21.8	22793	9.8	-999.0	-999.0	2.0	4.1	-999.0	61	C_332:R_343
1951-07-18	1.4	13.1	15.9	23.0	14233	3.1	-999.0	-999.0	2.3	3.3	-999.0	70	C_332:R_343
1951-07-19	0.0	10.4	14.4	17.7	15838	4.4	-999.0	-999.0	2.3	2.8	-999.0	75	C_332:R_343
1951-07-20	0.1	12.5	16.1	20.2	12244	1.6	-999.0	-999.0	2.5	2.8	-999.0	75	C_332:R_343
