Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	0.0	-3.1	2.5	4.7	2153	0.6	-999.0	-999.0	2.7	0.8	-999.0	72	C_58:R_468
1951-01-02	0.0	-0.4	1.7	3.5	1899	0.0	-999.0	-999.0	2.5	0.6	-999.0	83	C_58:R_468
1951-01-03	0.0	-3.1	1.9	2.8	1914	0.0	-999.0	-999.0	1.8	0.6	-999.0	77	C_58:R_468
1951-01-04	0.9	-1.0	1.9	3.1	2835	2.0	-999.0	-999.0	2.6	0.5	-999.0	82	C_58:R_468
1951-01-05	0.2	1.3	6.5	8.1	1947	0.0	-999.0	-999.0	3.1	1.0	-999.0	75	C_58:R_468
1951-01-06	0.0	4.7	7.5	8.5	2332	0.8	-999.0	-999.0	2.3	0.6	-999.0	84	C_58:R_468
1951-01-07	0.0	6.0	6.8	8.6	2999	2.2	-999.0	-999.0	5.3	0.7	-999.0	88	C_58:R_468
1951-01-08	1.0	5.6	6.3	7.3	2005	0.0	-999.0	-999.0	3.4	0.5	-999.0	91	C_58:R_468
1951-01-09	0.0	2.8	4.1	6.8	3850	3.9	-999.0	-999.0	3.7	0.7	-999.0	83	C_58:R_468
1951-01-10	0.2	-0.6	4.7	8.7	4499	5.2	-999.0	-999.0	2.2	0.8	-999.0	68	C_58:R_468
1951-01-11	0.0	4.0	8.4	9.9	2074	0.0	-999.0	-999.0	4.1	1.1	-999.0	78	C_58:R_468
1951-01-12	0.0	2.0	5.0	8.3	2434	0.7	-999.0	-999.0	3.0	0.9	-999.0	77	C_58:R_468
1951-01-13	0.0	1.0	4.2	6.5	3814	3.5	-999.0	-999.0	2.6	0.7	-999.0	79	C_58:R_468
1951-01-14	0.8	1.4	5.7	7.7	2640	1.0	-999.0	-999.0	3.5	0.9	-999.0	77	C_58:R_468
1951-01-15	6.9	2.9	3.6	7.0	2182	0.0	-999.0	-999.0	3.7	0.7	-999.0	83	C_58:R_468
1951-01-16	2.8	1.8	3.0	5.7	2806	1.2	-999.0	-999.0	3.6	0.7	-999.0	83	C_58:R_468
1951-01-17	10.3	1.2	6.5	8.7	2292	0.1	-999.0	-999.0	3.8	1.1	-999.0	73	C_58:R_468
1951-01-18	3.6	5.9	6.5	8.6	3031	1.5	-999.0	-999.0	5.4	0.7	-999.0	87	C_58:R_468
1951-01-19	4.9	3.8	4.9	6.3	2308	0.0	-999.0	-999.0	5.4	0.7	-999.0	88	C_58:R_468
1951-01-20	14.2	3.9	5.2	8.0	2342	0.0	-999.0	-999.0	4.5	0.9	-999.0	83	C_58:R_468
1951-01-21	5.2	3.3	3.8	4.2	2377	0.0	-999.0	-999.0	2.5	0.3	-999.0	93	C_58:R_468
1951-01-22	2.7	3.4	6.3	8.1	2414	0.0	-999.0	-999.0	1.5	0.6	-999.0	81	C_58:R_468
1951-01-23	1.2	4.9	4.9	7.6	2452	0.0	-999.0	-999.0	0.9	0.4	-999.0	87	C_58:R_468
1951-01-24	0.2	-0.5	4.4	7.0	5225	5.1	-999.0	-999.0	2.2	0.7	-999.0	73	C_58:R_468
1951-01-25	0.0	1.0	2.5	4.4	2531	0.0	-999.0	-999.0	2.9	0.6	-999.0	85	C_58:R_468
1951-01-26	0.0	-0.1	3.3	6.4	2737	0.3	-999.0	-999.0	1.7	0.7	-999.0	76	C_58:R_468
1951-01-27	0.0	0.4	3.7	6.4	3113	0.9	-999.0	-999.0	1.6	0.6	-999.0	77	C_58:R_468
1951-01-28	0.0	0.4	1.9	3.6	2658	0.0	-999.0	-999.0	1.7	0.5	-999.0	85	C_58:R_468
1951-01-29	0.0	0.7	1.3	1.8	2703	0.0	-999.0	-999.0	1.5	0.3	-999.0	92	C_58:R_468
1951-01-30	0.0	0.4	0.4	1.2	2749	0.0	-999.0	-999.0	1.4	0.3	-999.0	93	C_58:R_468
1951-01-31	0.0	1.3	1.9	3.0	2795	0.0	-999.0	-999.0	1.3	0.4	-999.0	90	C_58:R_468
1951-02-01	0.0	1.3	2.5	3.1	2843	0.0	-999.0	-999.0	0.7	0.3	-999.0	90	C_58:R_468
1951-02-02	0.0	1.4	2.8	4.9	2892	0.0	-999.0	-999.0	1.4	0.5	-999.0	85	C_58:R_468
1951-02-03	1.2	0.8	2.8	5.7	3182	0.4	-999.0	-999.0	2.3	0.7	-999.0	80	C_58:R_468
1951-02-04	0.0	1.7	6.4	8.1	5353	3.9	-999.0	-999.0	3.4	1.0	-999.0	76	C_58:R_468
1951-02-05	0.0	3.5	4.9	7.6	3046	0.0	-999.0	-999.0	2.6	0.7	-999.0	83	C_58:R_468
1951-02-06	0.0	2.5	3.8	5.9	4275	1.9	-999.0	-999.0	1.9	0.6	-999.0	85	C_58:R_468
1951-02-07	0.0	-0.4	3.2	7.7	5407	3.6	-999.0	-999.0	1.7	0.8	-999.0	71	C_58:R_468
1951-02-08	0.2	1.4	7.5	10.1	3209	0.0	-999.0	-999.0	3.0	1.2	-999.0	70	C_58:R_468
1951-02-09	4.0	5.8	7.7	11.0	3266	0.0	-999.0	-999.0	2.6	1.0	-999.0	80	C_58:R_468
1951-02-10	3.1	1.7	3.0	6.2	3323	0.0	-999.0	-999.0	1.8	0.7	-999.0	82	C_58:R_468
1951-02-11	0.2	0.2	6.1	9.1	3382	0.0	-999.0	-999.0	2.5	1.1	-999.0	70	C_58:R_468
1951-02-12	0.0	2.6	5.4	10.1	8343	7.4	-999.0	-999.0	1.3	0.8	-999.0	74	C_58:R_468
1951-02-13	0.0	0.4	4.1	7.1	3769	0.4	-999.0	-999.0	1.9	0.8	-999.0	75	C_58:R_468
1951-02-14	0.0	2.9	4.3	7.2	3563	0.0	-999.0	-999.0	2.3	0.8	-999.0	82	C_58:R_468
1951-02-15	0.0	1.8	3.0	4.8	3625	0.0	-999.0	-999.0	1.2	0.5	-999.0	86	C_58:R_468
1951-02-16	0.0	-0.2	4.4	8.5	8261	6.6	-999.0	-999.0	1.2	0.8	-999.0	70	C_58:R_468
1951-02-17	1.9	3.2	5.3	9.4	3752	0.0	-999.0	-999.0	3.6	1.2	-999.0	77	C_58:R_468
1951-02-18	0.0	1.4	5.1	8.6	7642	5.4	-999.0	-999.0	4.7	1.4	-999.0	74	C_58:R_468
1951-02-19	4.1	3.2	4.0	6.9	4241	0.5	-999.0	-999.0	3.8	0.9	-999.0	84	C_58:R_468
1951-02-20	2.1	3.0	6.6	8.2	6701	3.8	-999.0	-999.0	3.9	1.1	-999.0	80	C_58:R_468
1951-02-21	0.2	1.4	3.8	8.1	5554	2.1	-999.0	-999.0	4.5	1.3	-999.0	75	C_58:R_468
1951-02-22	1.2	1.1	3.3	7.5	8524	6.0	-999.0	-999.0	3.7	1.2	-999.0	76	C_58:R_468
1951-02-23	0.4	0.9	3.4	6.5	4977	1.1	-999.0	-999.0	4.1	1.1	-999.0	78	C_58:R_468
1951-02-24	0.0	1.4	3.9	8.3	7776	4.7	-999.0	-999.0	1.9	1.0	-999.0	75	C_58:R_468
1951-02-25	0.4	0.2	3.6	8.8	8495	5.5	-999.0	-999.0	1.1	1.0	-999.0	70	C_58:R_468
1951-02-26	1.8	-0.5	1.6	5.2	5370	1.3	-999.0	-999.0	1.4	0.8	-999.0	78	C_58:R_468
1951-02-27	0.5	-0.9	1.4	5.8	6543	2.7	-999.0	-999.0	1.4	0.8	-999.0	75	C_58:R_468
1951-02-28	0.0	-1.2	0.2	1.8	5063	0.7	-999.0	-999.0	1.7	0.6	-999.0	86	C_58:R_468
1951-03-01	4.1	-3.5	0.5	3.1	4585	0.0	-999.0	-999.0	1.7	0.8	-999.0	75	C_58:R_468
1951-03-02	0.1	0.4	1.3	3.1	5623	1.2	-999.0	-999.0	1.8	0.6	-999.0	87	C_58:R_468
1951-03-03	0.0	-6.2	-2.9	0.5	6843	2.6	-999.0	-999.0	2.8	0.8	-999.0	74	C_58:R_468
1951-03-04	0.0	-7.2	-1.5	4.2	12347	9.2	-999.0	-999.0	2.0	1.2	-999.0	62	C_58:R_468
1951-03-05	0.0	-5.0	0.1	6.8	9021	5.0	-999.0	-999.0	1.1	1.0	-999.0	62	C_58:R_468
1951-03-06	0.0	-1.6	3.8	9.9	11810	8.2	-999.0	-999.0	1.0	1.2	-999.0	63	C_58:R_468
