Date	Precipitation	TempMin	TempMean	TempMax	Radiation	SunshineDuration	SoilMoisture	SoilTemperature	Windspeed	RefETcalc	RefETdwd	RelHumCalc	Gridcell
1951-01-01	0.0	-19.1	-1.0	2.0	1775	0.0	-999.0	-999.0	2.7	1.0	-999.0	40	C_413:R_386
1951-01-02	0.0	-9.0	-3.2	1.8	1789	0.0	-999.0	-999.0	2.5	0.8	-999.0	63	C_413:R_386
1951-01-03	2.0	-5.1	0.1	1.8	1804	0.0	-999.0	-999.0	1.8	0.6	-999.0	74	C_413:R_386
1951-01-04	1.2	-1.3	0.6	2.2	3190	3.1	-999.0	-999.0	2.6	0.4	-999.0	84	C_413:R_386
1951-01-05	0.5	0.2	2.9	4.2	1836	0.0	-999.0	-999.0	3.1	0.6	-999.0	83	C_413:R_386
1951-01-06	0.3	1.1	3.1	4.9	1854	0.0	-999.0	-999.0	2.3	0.6	-999.0	84	C_413:R_386
1951-01-07	0.1	2.4	4.9	6.2	2640	1.7	-999.0	-999.0	5.3	0.8	-999.0	84	C_413:R_386
1951-01-08	0.0	3.7	4.9	6.9	2257	0.8	-999.0	-999.0	3.4	0.6	-999.0	86	C_413:R_386
1951-01-09	0.0	2.2	3.5	5.9	2144	0.5	-999.0	-999.0	3.7	0.6	-999.0	84	C_413:R_386
1951-01-10	0.0	-0.8	1.6	4.6	4106	4.7	-999.0	-999.0	2.2	0.4	-999.0	79	C_413:R_386
1951-01-11	0.0	0.5	5.6	7.1	1962	0.0	-999.0	-999.0	4.1	1.1	-999.0	76	C_413:R_386
1951-01-12	0.0	4.2	6.1	11.3	3300	2.8	-999.0	-999.0	3.0	1.0	-999.0	75	C_413:R_386
1951-01-13	0.0	0.2	3.2	6.8	2108	0.2	-999.0	-999.0	2.6	0.8	-999.0	76	C_413:R_386
1951-01-14	0.0	1.1	4.4	6.8	3615	3.3	-999.0	-999.0	3.5	0.8	-999.0	78	C_413:R_386
1951-01-15	9.3	1.9	3.9	5.6	2069	0.0	-999.0	-999.0	3.7	0.7	-999.0	84	C_413:R_386
1951-01-16	5.0	1.9	2.5	4.6	3411	2.7	-999.0	-999.0	3.6	0.5	-999.0	87	C_413:R_386
1951-01-17	9.4	0.8	2.1	3.5	2129	0.0	-999.0	-999.0	3.8	0.5	-999.0	87	C_413:R_386
1951-01-18	1.5	3.2	5.1	6.5	2161	0.0	-999.0	-999.0	5.4	0.8	-999.0	85	C_413:R_386
1951-01-19	1.1	3.0	3.9	5.0	2294	0.2	-999.0	-999.0	5.4	0.6	-999.0	89	C_413:R_386
1951-01-20	0.0	2.7	3.3	5.0	3442	2.4	-999.0	-999.0	4.5	0.5	-999.0	88	C_413:R_386
1951-01-21	0.0	-4.1	-1.5	3.6	5229	5.8	-999.0	-999.0	2.5	0.6	-999.0	72	C_413:R_386
1951-01-22	0.6	-6.9	0.5	2.2	2300	0.0	-999.0	-999.0	1.5	0.6	-999.0	68	C_413:R_386
1951-01-23	0.0	1.6	2.3	2.9	2338	0.0	-999.0	-999.0	0.9	0.3	-999.0	92	C_413:R_386
1951-01-24	0.0	0.6	0.9	2.7	2429	0.1	-999.0	-999.0	2.2	0.4	-999.0	89	C_413:R_386
1951-01-25	0.0	-3.6	-2.2	0.5	2790	0.7	-999.0	-999.0	2.9	0.5	-999.0	82	C_413:R_386
1951-01-26	1.9	-3.2	-2.0	-1.3	2457	0.0	-999.0	-999.0	1.7	0.3	-999.0	89	C_413:R_386
1951-01-27	0.0	-1.7	1.2	2.8	2500	0.0	-999.0	-999.0	1.6	0.5	-999.0	81	C_413:R_386
1951-01-28	0.0	-0.4	-0.1	1.5	2543	0.0	-999.0	-999.0	1.7	0.4	-999.0	89	C_413:R_386
1951-01-29	0.3	-1.2	-0.2	0.1	2587	0.0	-999.0	-999.0	1.5	0.3	-999.0	91	C_413:R_386
1951-01-30	0.0	-2.4	-1.9	0.2	2633	0.0	-999.0	-999.0	1.4	0.4	-999.0	87	C_413:R_386
1951-01-31	0.0	-4.3	-2.7	-1.9	2680	0.0	-999.0	-999.0	1.3	0.3	-999.0	87	C_413:R_386
1951-02-01	1.2	-2.0	-0.2	0.2	2728	0.0	-999.0	-999.0	0.7	0.3	-999.0	88	C_413:R_386
1951-02-02	0.4	-3.2	-2.1	-0.3	2777	0.0	-999.0	-999.0	1.4	0.4	-999.0	86	C_413:R_386
1951-02-03	0.0	-8.0	-6.3	-3.1	4366	2.6	-999.0	-999.0	2.3	0.4	-999.0	79	C_413:R_386
1951-02-04	0.0	-9.3	0.4	2.9	2938	0.1	-999.0	-999.0	3.4	1.1	-999.0	60	C_413:R_386
1951-02-05	2.6	-1.4	1.7	4.1	3354	0.7	-999.0	-999.0	2.6	0.7	-999.0	78	C_413:R_386
1951-02-06	0.0	0.4	2.0	5.1	2983	0.0	-999.0	-999.0	1.9	0.6	-999.0	81	C_413:R_386
1951-02-07	0.0	-0.4	2.7	7.8	5147	3.4	-999.0	-999.0	1.7	0.8	-999.0	71	C_413:R_386
1951-02-08	0.0	-1.6	3.8	7.9	6169	4.9	-999.0	-999.0	3.0	1.1	-999.0	68	C_413:R_386
1951-02-09	0.0	0.6	6.0	11.5	3785	1.0	-999.0	-999.0	2.6	1.3	-999.0	65	C_413:R_386
1951-02-10	0.0	0.6	4.1	7.2	3978	1.2	-999.0	-999.0	1.8	0.8	-999.0	76	C_413:R_386
1951-02-11	0.0	0.6	3.0	8.2	3721	0.7	-999.0	-999.0	2.5	1.0	-999.0	73	C_413:R_386
1951-02-12	0.0	0.4	3.4	9.1	3983	1.0	-999.0	-999.0	1.3	0.8	-999.0	70	C_413:R_386
1951-02-13	1.4	-2.2	2.3	3.9	3385	0.0	-999.0	-999.0	1.9	0.7	-999.0	76	C_413:R_386
1951-02-14	5.6	0.5	1.3	2.5	3447	0.0	-999.0	-999.0	2.3	0.5	-999.0	89	C_413:R_386
1951-02-15	2.6	0.1	4.3	9.0	6984	5.1	-999.0	-999.0	1.2	0.8	-999.0	70	C_413:R_386
1951-02-16	4.5	-0.8	0.5	3.3	3573	0.0	-999.0	-999.0	1.2	0.5	-999.0	82	C_413:R_386
1951-02-17	1.8	-3.1	5.6	7.9	4543	1.3	-999.0	-999.0	3.6	1.4	-999.0	64	C_413:R_386
1951-02-18	0.2	1.2	3.7	6.9	8426	6.7	-999.0	-999.0	4.7	1.1	-999.0	78	C_413:R_386
1951-02-19	1.5	1.8	4.3	7.4	4838	1.5	-999.0	-999.0	3.8	1.1	-999.0	79	C_413:R_386
1951-02-20	0.0	1.3	4.7	8.1	8018	5.8	-999.0	-999.0	3.9	1.2	-999.0	75	C_413:R_386
1951-02-21	0.5	0.9	4.2	9.1	5653	2.4	-999.0	-999.0	4.5	1.5	-999.0	71	C_413:R_386
1951-02-22	0.0	0.0	2.2	7.0	8249	5.8	-999.0	-999.0	3.7	1.2	-999.0	74	C_413:R_386
1951-02-23	0.3	0.1	3.5	6.6	5085	1.4	-999.0	-999.0	4.1	1.1	-999.0	76	C_413:R_386
1951-02-24	0.0	-0.9	2.7	7.7	7051	3.9	-999.0	-999.0	1.9	1.0	-999.0	70	C_413:R_386
1951-02-25	0.0	-2.1	1.9	6.9	5020	1.1	-999.0	-999.0	1.1	0.8	-999.0	69	C_413:R_386
1951-02-26	2.5	-1.2	1.6	4.8	4254	0.0	-999.0	-999.0	1.4	0.7	-999.0	77	C_413:R_386
1951-02-27	0.7	0.2	0.9	2.3	5416	1.4	-999.0	-999.0	1.4	0.5	-999.0	89	C_413:R_386
1951-02-28	0.4	-1.0	-0.2	0.2	5501	1.4	-999.0	-999.0	1.7	0.5	-999.0	92	C_413:R_386
1951-03-01	4.7	-1.4	-0.1	2.1	4473	0.0	-999.0	-999.0	1.7	0.6	-999.0	84	C_413:R_386
