ele,time,magvar,geoidheigh,name,cmt,desc_,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsd,dgpsid,locus_icon,field_id,FID_1,POINT_X,POINT_Y,POINT_Z,POINT_M
59.000000000000000,2024/01/25 11:15:28.246,0.000000000000000,0.000000000000000,2024-01-25 12:15:19 z3 p1-3,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,360,0,14.13757610000,52.41531150000,59.00000000000,#NUM!
58.000000000000000,2024/01/25 12:39:51.779,0.000000000000000,0.000000000000000,2024-01-25 13:39:38 zu p1-,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,360,0,14.13779210000,52.41419370000,58.00000000000,#NUM!
56.000000000000000,2024/01/26 11:18:51.184,0.000000000000000,0.000000000000000,2024-01-26 12:18:31z2 bb funkfeuer,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,360,0,14.12756880000,52.40836580000,56.00000000000,#NUM!
50.000000000000000,2024/02/21 15:02:14.278,0.000000000000000,0.000000000000000,2024-02-21 16:02:02 burow zone 2,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,15,0,13.23286790000,53.75431750000,50.00000000000,#NUM!
44.000000000000000,2024/02/21 16:19:23.879,0.000000000000000,0.000000000000000,2024-02-21 17:19:05 burow zone 3,,,,,,,,,,,,,0,3.910000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,15,0,13.23152240000,53.75296320000,44.00000000000,#NUM!
83.000000000000000,2024/02/02 10:35:15.621,0.000000000000000,0.000000000000000,2024-02-02 11:34:34 Dannenberg Kraft zone1,,,,,,,,,,,,,0,4.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,8,0,13.91992390000,52.77660490000,83.00000000000,#NUM!
85.000000000000000,2024/02/02 13:08:38.955,0.000000000000000,0.000000000000000,2024-02-02 14:08:23 Zonen 2 Dannenberg kraft,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,8,0,13.92050780000,52.77487190000,85.00000000000,#NUM!
87.000000000000000,2024/02/02 14:12:23.359,0.000000000000000,0.000000000000000,2024-02-02 15:12:05 Dannenberg kraft zone 3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,8,0,13.91642080000,52.77468550000,87.00000000000,#NUM!
37.000000000000000,2024/02/07 12:53:07.500,0.000000000000000,0.000000000000000,2024-02-07 13:52:50 lucksflei? zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,16,0,12.53496300000,52.27677750000,37.00000000000,#NUM!
36.000000000000000,2024/02/07 14:40:24.906,0.000000000000000,0.000000000000000,2024-02-07 15:40:11lucksfleis zone 2,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,16,0,12.53156570000,52.27702180000,36.00000000000,#NUM!
32.000000000000000,2024/02/07 16:27:33.556,0.000000000000000,0.000000000000000,2024-02-07 17:27:02 zone 3 lucksfleis,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,16,0,12.53668870000,52.27759610000,32.00000000000,#NUM!
68.000000000000000,2024/02/08 11:15:17.505,0.000000000000000,0.000000000000000,2024-02-08 12:14:48 ihlenfeld zone1,,,,,,,,,,,,,0,4.180000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,41,0,13.33106450000,53.59255450000,68.00000000000,#NUM!
54.000000000000000,2024/02/08 13:49:02.240,0.000000000000000,0.000000000000000,2024-02-08 14:48:51ihlefeld zone3,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,41,0,13.32442480000,53.58573870000,54.00000000000,#NUM!
43.000000000000000,2024/02/08 16:00:39.798,0.000000000000000,0.000000000000000,2024-02-08 17:00:17 zone 3 ihlenfeld,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,41,0,13.32680000000,53.58440010000,43.00000000000,#NUM!
41.000000000000000,2024/02/21 17:24:39.525,0.000000000000000,0.000000000000000,2024-02-21 18:24:08 burow zone 1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,15,0,13.22338800000,53.75403130000,41.00000000000,#NUM!
29.000000000000000,2024/02/22 10:13:25.854,0.000000000000000,0.000000000000000,2024-02-22 11:13:13 blaue Halle zone 2,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,45,0,12.15848930000,54.05334580000,29.00000000000,#NUM!
29.000000000000000,2024/02/23 09:38:41.887,0.000000000000000,0.000000000000000,2024-02-23 10:38:26 L87beck zone2,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,25,0,10.58985230000,53.75297960000,29.00000000000,#NUM!
27.000000000000000,2024/02/23 09:39:43.151,0.000000000000000,0.000000000000000,2024-02-23 10:39:35 L51beck zone3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,25,0,10.58968670000,53.75260350000,27.00000000000,#NUM!
30.000000000000000,2024/02/23 10:33:16.776,0.000000000000000,0.000000000000000,2024-02-23 11:32:51 L76beck zone 1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,25,0,10.59034110000,53.75248160000,30.00000000000,#NUM!
22.000000000000000,2024/02/23 14:02:51.622,0.000000000000000,0.000000000000000,2024-02-23 15:02:34 Hamburg  Lehrplan zone1,,,,,,,,,,,,,0,3.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,26,0,10.08230470000,53.77393930000,22.00000000000,#NUM!
212.000000000000000,2024/02/28 13:08:14.689,0.000000000000000,0.000000000000000,2024-02-28 14:08:00 goerlitz zone2,,,,,,,,,,,,,0,3.260000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,29,0,14.92250140000,51.19458240000,212.00000000000,#NUM!
245.000000000000000,2024/02/28 15:10:02.004,0.000000000000000,0.000000000000000,2024-02-28 16:09:53 goerlitz zone3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,29,0,14.92037470000,51.19244230000,245.00000000000,#NUM!
238.000000000000000,2024/02/28 15:51:51.129,0.000000000000000,0.000000000000000,2024-02-28 16:51:39 goerlitz zone 1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,29,0,14.91712970000,51.19219840000,238.00000000000,#NUM!
224.000000000000000,2024/02/29 10:34:34.275,0.000000000000000,0.000000000000000,2024-02-29 11:34:21creuzburg zone2,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,67,0,10.25957890000,51.05420310000,224.00000000000,#NUM!
202.000000000000000,2024/02/29 12:11:43.954,0.000000000000000,0.000000000000000,2024-02-29 13:11:26 creuzburg zone3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,67,0,10.25619910000,51.05756670000,202.00000000000,#NUM!
206.000000000000000,2024/02/29 12:13:56.825,0.000000000000000,0.000000000000000,2024-02-29 13:13:42 creuzburg zone 1,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,67,0,10.25682370000,51.05650040000,206.00000000000,#NUM!
147.000000000000000,2024/02/29 16:02:18.115,0.000000000000000,0.000000000000000,2024-02-29 17:02:08 Halle zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,28,0,11.79571580000,51.55085350000,147.00000000000,#NUM!
141.000000000000000,2024/02/29 16:29:42.409,0.000000000000000,0.000000000000000,2024-02-29 17:29:27 Halle zone2,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,28,0,11.79593070000,51.55159570000,141.00000000000,#NUM!
140.000000000000000,2024/02/29 17:13:30.031,0.000000000000000,0.000000000000000,2024-02-29 18:13:16 Halle zone3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,28,0,11.80097520000,51.54831690000,140.00000000000,#NUM!
156.000000000000000,2024/03/01 09:55:22.523,0.000000000000000,0.000000000000000,2024-03-01 10:55:09 harzland 489 z3,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,489,0,10.63926030000,51.96035060000,156.00000000000,#NUM!
156.000000000000000,2024/03/01 10:25:54.088,0.000000000000000,0.000000000000000,2024-03-01 11:25:41harzland 489 z1,,,,,,,,,,,,,0,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,489,0,10.64015850000,51.96070180000,156.00000000000,#NUM!
157.000000000000000,2024/03/01 11:22:44.595,0.000000000000000,0.000000000000000,2024-03-01 12:22:29 harzland 489 z2,,,,,,,,,,,,,0,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,489,0,10.64167510000,51.96058290000,157.00000000000,#NUM!
156.000000000000000,2024/03/01 13:34:58.127,0.000000000000000,0.000000000000000,2024-03-01 14:34:36 harzland 488 zone2,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,488,0,10.64240370000,51.95604710000,156.00000000000,#NUM!
156.000000000000000,2024/03/01 13:37:15.456,0.000000000000000,0.000000000000000,2024-03-01 14:37:05 harzland 488 zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,488,0,10.64393930000,51.95653280000,156.00000000000,#NUM!
147.000000000000000,2024/03/01 14:23:51.617,0.000000000000000,0.000000000000000,2024-03-01 15:23:32 harzland 488 z3,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,488,0,10.64019020000,51.95608320000,147.00000000000,#NUM!
91.000000000000000,2024/03/07 12:44:36.080,0.000000000000000,0.000000000000000,2024-03-07 13:44:25 Flie?band z3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,10,0,13.28041560000,51.77987210000,91.00000000000,#NUM!
89.000000000000000,2024/03/07 12:45:54.418,0.000000000000000,0.000000000000000,2024-03-07 13:45:34 fliesgrund z2,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,10,0,13.28018940000,51.77930730000,89.00000000000,#NUM!
87.000000000000000,2024/03/07 13:28:07.305,0.000000000000000,0.000000000000000,2024-03-07 14:27:57 fliesgrund z1,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,10,0,13.27825790000,51.78008690000,87.00000000000,#NUM!
595.000000000000000,2024/03/12 12:00:17.212,0.000000000000000,0.000000000000000,2024-03-12 12:59:57 hirschberg blauer Berg zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,59,0,11.84803120000,50.44769990000,595.00000000000,#NUM!
597.000000000000000,2024/03/12 13:09:40.627,0.000000000000000,0.000000000000000,2024-03-12 14:09:14 hirschberg blauer Berg zone 2,,,,,,,,,,,,,0,3.820000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,59,0,11.84811410000,50.44835800000,597.00000000000,#NUM!
601.000000000000000,2024/03/12 14:04:51.963,0.000000000000000,0.000000000000000,2024-03-12 15:04:37 hirschberg blauer Berg zone3,,,,,,,,,,,,,0,3.130000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,59,0,11.84884560000,50.44879280000,601.00000000000,#NUM!
573.000000000000000,2024/03/12 16:32:50.961,0.000000000000000,0.000000000000000,2024-03-12 17:32:31 hirschberg id 64 zone1,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,64,0,11.76636840000,50.44820900000,573.00000000000,#NUM!
571.000000000000000,2024/03/13 09:30:03.656,0.000000000000000,0.000000000000000,2024-03-13 10:29:38 hirschberg ag id64 zone2,,,,,,,,,,,,,0,3.830000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,64,0,11.76590160000,50.44723480000,571.00000000000,#NUM!
568.000000000000000,2024/03/13 10:34:44.112,0.000000000000000,0.000000000000000,2024-03-13 11:34:24 hirschberg id 64 zone3,,,,,,,,,,,,,0,3.810000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,64,0,11.76505760000,50.44665290000,568.00000000000,#NUM!
278.000000000000000,2024/03/14 08:59:50.041,0.000000000000000,0.000000000000000,2024-03-14 09:59:32 loelkes 1 zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1001,0,8.75008280000,50.91826190000,278.00000000000,#NUM!
283.000000000000000,2024/03/14 09:40:28.679,0.000000000000000,0.000000000000000,2024-03-14 10:40:14 l?lkes1 zone3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1001,0,8.74896660000,50.91807130000,283.00000000000,#NUM!
277.000000000000000,2024/03/14 12:11:18.131,0.000000000000000,0.000000000000000,2024-03-14 13:11:07 mellnau2 zone2,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1002,0,8.73028400000,50.92524750000,277.00000000000,#NUM!
281.000000000000000,2024/03/14 12:14:45.670,0.000000000000000,0.000000000000000,2024-03-14 13:14:15 mellnau2 zone3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1002,0,8.72979910000,50.92515140000,281.00000000000,#NUM!
266.000000000000000,2024/03/14 13:01:29.760,0.000000000000000,0.000000000000000,2024-03-14 14:01:18 mellnau2 zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1002,0,8.73100590000,50.92507620000,266.00000000000,#NUM!
268.000000000000000,2024/03/14 13:53:54.877,0.000000000000000,0.000000000000000,2024-03-14 14:53:46 l?lkes1 zone2,,,,,,,,,,,,,0,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1001,0,8.75111590000,50.91799180000,268.00000000000,#NUM!
220.000000000000000,2024/03/15 09:16:28.542,0.000000000000000,0.000000000000000,2024-03-15 10:16:15 Henkelmann zone2,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,55,0,8.13072700000,50.33467020000,220.00000000000,#NUM!
221.000000000000000,2024/03/15 09:19:48.448,0.000000000000000,0.000000000000000,2024-03-15 10:19:33 Henkelmann zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,55,0,8.13125660000,50.33443200000,221.00000000000,#NUM!
301.000000000000000,2024/03/15 13:09:37.138,0.000000000000000,0.000000000000000,2024-03-15 14:09:29 kist zone1,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1000,0,8.07076550000,50.21857050000,301.00000000000,#NUM!
303.000000000000000,2024/03/15 13:53:03.538,0.000000000000000,0.000000000000000,2024-03-15 14:52:56 kist zone3,,,,,,,,,,,,,0,3.790000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,1000,0,8.06762590000,50.21752250000,303.00000000000,#NUM!
0.000000000000000,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,43,0,14.06330799930,52.38792599930,0.00000000000,#NUM!
0.000000000000000,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,43,1,14.06027500100,52.38834500010,0.00000000000,#NUM!
0.000000000000000,,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,,43,2,14.05637100000,52.38935200010,0.00000000000,#NUM!
